id,web_id,longitude,latitude,location,complete_response
2110,1695,13.2700681,52.4547258,"Hüttenweg 40, 14195 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '40', 'short_name': '40', 'types': ['street_number']}, {'long_name': 'Hüttenweg', 'short_name': 'Hüttenweg', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14195', 'short_name': '14195', 'types': ['postal_code']}], 'formatted_address': 'Hüttenweg 40, 14195 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4554102, 'lng': 13.2714724}, 'southwest': {'lat': 52.4540274, 'lng': 13.2686133}}, 'location': {'lat': 52.4547258, 'lng': 13.2700681}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.45606778029149, 'lng': 13.2714724}, 'southwest': {'lat': 52.45336981970849, 'lng': 13.2686133}}}, 'place_id': 'ChIJGwv71xZaqEcRo5UWBY8_VjY', 'types': ['premise']}]"
2111,1845,13.45178,52.42984999999999,"Johannisthaler Chaussee 328, 12351 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '328', 'short_name': '328', 'types': ['street_number']}, {'long_name': 'Johannisthaler Chaussee', 'short_name': 'Johannisthaler Chaussee', 'types': ['route']}, {'long_name': 'Bezirk Neukölln', 'short_name': 'Bezirk Neukölln', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12351', 'short_name': '12351', 'types': ['postal_code']}], 'formatted_address': 'Johannisthaler Chaussee 328, 12351 Berlin, Germany', 'geometry': {'location': {'lat': 52.42984999999999, 'lng': 13.45178}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.43119898029149, 'lng': 13.4531289802915}, 'southwest': {'lat': 52.42850101970849, 'lng': 13.4504310197085}}}, 'place_id': 'ChIJhZyt2b9FqEcRNzPD2_7hf4s', 'plus_code': {'compound_code': 'CFH2+WP Berlin, Germany', 'global_code': '9F4MCFH2+WP'}, 'types': ['street_address']}]"
2114,1787,13.3889099,52.56553,"Kattegatstraße 26, 13359 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '26', 'short_name': '26', 'types': ['street_number']}, {'long_name': 'Kattegatstraße', 'short_name': 'Kattegatstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13359', 'short_name': '13359', 'types': ['postal_code']}], 'formatted_address': 'Kattegatstraße 26, 13359 Berlin, Germany', 'geometry': {'location': {'lat': 52.56553, 'lng': 13.3889099}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5668789802915, 'lng': 13.3902588802915}, 'southwest': {'lat': 52.5641810197085, 'lng': 13.3875609197085}}}, 'place_id': 'ChIJQye9uThSqEcR9USEGc_Bo-Q', 'plus_code': {'compound_code': 'H98Q+6H Berlin, Germany', 'global_code': '9F4MH98Q+6H'}, 'types': ['street_address']}]"
2119,1726,13.4579194,52.5162339,"Liebigstraße 2, 10247 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Liebigstraße', 'short_name': 'Liebigstraße', 'types': ['route']}, {'long_name': 'Bezirk Friedrichshain-Kreuzberg', 'short_name': 'Bezirk Friedrichshain-Kreuzberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10247', 'short_name': '10247', 'types': ['postal_code']}], 'formatted_address': 'Liebigstraße 2, 10247 Berlin, Germany', 'geometry': {'location': {'lat': 52.5162339, 'lng': 13.4579194}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5175828802915, 'lng': 13.4592683802915}, 'southwest': {'lat': 52.5148849197085, 'lng': 13.4565704197085}}}, 'place_id': 'ChIJH8O0tGBOqEcRG8F9KlHLE7U', 'plus_code': {'compound_code': 'GF85+F5 Berlin, Germany', 'global_code': '9F4MGF85+F5'}, 'types': ['street_address']}]"
2120,1671,13.4268587,52.50546869999999,"Mariannenpl. 28, 10997 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '28', 'short_name': '28', 'types': ['street_number']}, {'long_name': 'Mariannenplatz', 'short_name': 'Mariannenpl.', 'types': ['route']}, {'long_name': 'Bezirk Friedrichshain-Kreuzberg', 'short_name': 'Bezirk Friedrichshain-Kreuzberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10997', 'short_name': '10997', 'types': ['postal_code']}], 'formatted_address': 'Mariannenpl. 28, 10997 Berlin, Germany', 'geometry': {'location': {'lat': 52.50546869999999, 'lng': 13.4268587}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.50681768029149, 'lng': 13.4282076802915}, 'southwest': {'lat': 52.5041197197085, 'lng': 13.4255097197085}}}, 'place_id': 'ChIJx1xBrDdOqEcRPI1vDMep-ME', 'plus_code': {'compound_code': 'GC4G+5P Berlin, Germany', 'global_code': '9F4MGC4G+5P'}, 'types': ['street_address']}]"
2121,1683,13.43005,52.46416,"Mariendorfer Weg 69, 12051 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '69', 'short_name': '69', 'types': ['street_number']}, {'long_name': 'Mariendorfer Weg', 'short_name': 'Mariendorfer Weg', 'types': ['route']}, {'long_name': 'Bezirk Neukölln', 'short_name': 'Bezirk Neukölln', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12051', 'short_name': '12051', 'types': ['postal_code']}], 'formatted_address': 'Mariendorfer Weg 69, 12051 Berlin, Germany', 'geometry': {'location': {'lat': 52.46416, 'lng': 13.43005}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4655089802915, 'lng': 13.4313989802915}, 'southwest': {'lat': 52.4628110197085, 'lng': 13.4287010197085}}}, 'place_id': 'ChIJAXCyMptPqEcRsgj39rckSC4', 'plus_code': {'compound_code': 'FC7J+M2 Berlin, Germany', 'global_code': '9F4MFC7J+M2'}, 'types': ['street_address']}]"
2124,1854,13.30288,52.52348,"Mierendorffstraße 20, 10589 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '20', 'short_name': '20', 'types': ['street_number']}, {'long_name': 'Mierendorffstraße', 'short_name': 'Mierendorffstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10589', 'short_name': '10589', 'types': ['postal_code']}], 'formatted_address': 'Mierendorffstraße 20, 10589 Berlin, Germany', 'geometry': {'location': {'lat': 52.52348, 'lng': 13.30288}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5248289802915, 'lng': 13.3042289802915}, 'southwest': {'lat': 52.5221310197085, 'lng': 13.3015310197085}}}, 'place_id': 'ChIJtcV33TpRqEcRJjVrkXFbt2k', 'plus_code': {'compound_code': 'G8F3+95 Berlin, Germany', 'global_code': '9F4MG8F3+95'}, 'types': ['street_address']}]"
2128,1755,13.5669719,52.445252,"Oberspreestraße 173, 12555 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '173', 'short_name': '173', 'types': ['street_number']}, {'long_name': 'Oberspreestraße', 'short_name': 'Oberspreestraße', 'types': ['route']}, {'long_name': 'Bezirk Treptow-Köpenick', 'short_name': 'Bezirk Treptow-Köpenick', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12555', 'short_name': '12555', 'types': ['postal_code']}], 'formatted_address': 'Oberspreestraße 173, 12555 Berlin, Germany', 'geometry': {'location': {'lat': 52.445252, 'lng': 13.5669719}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4466009802915, 'lng': 13.5683208802915}, 'southwest': {'lat': 52.4439030197085, 'lng': 13.5656229197085}}}, 'place_id': 'ChIJO-9xVHpIqEcREiS-gF8zLvw', 'plus_code': {'compound_code': 'CHW8+4Q Berlin, Germany', 'global_code': '9F4MCHW8+4Q'}, 'types': ['street_address']}]"
2130,1781,13.3022,52.52888,"Olbersstraße 38, 10589 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '38', 'short_name': '38', 'types': ['street_number']}, {'long_name': 'Olbersstraße', 'short_name': 'Olbersstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10589', 'short_name': '10589', 'types': ['postal_code']}], 'formatted_address': 'Olbersstraße 38, 10589 Berlin, Germany', 'geometry': {'location': {'lat': 52.52888, 'lng': 13.3022}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5302289802915, 'lng': 13.3035489802915}, 'southwest': {'lat': 52.5275310197085, 'lng': 13.3008510197085}}}, 'place_id': 'ChIJgfSoXzdRqEcRwvVzl-JyT7k', 'plus_code': {'compound_code': 'G8H2+HV Berlin, Germany', 'global_code': '9F4MG8H2+HV'}, 'types': ['street_address']}]"
2131,1674,13.3075806,52.4212494,"12207 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '12207', 'short_name': '12207', 'types': ['postal_code']}, {'long_name': 'Steglitz-Zehlendorf', 'short_name': 'Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}], 'formatted_address': '12207 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4434659, 'lng': 13.33197}, 'southwest': {'lat': 52.399108, 'lng': 13.2871101}}, 'location': {'lat': 52.4212494, 'lng': 13.3075806}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 52.4434659, 'lng': 13.33197}, 'southwest': {'lat': 52.399108, 'lng': 13.2871101}}}, 'partial_match': True, 'place_id': 'ChIJl4xMIx1bqEcRgOA9lUkgIRw', 'types': ['postal_code']}]"
2132,1764,13.3105274,52.42228919999999,"Ostpreußendamm 63, 12207 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '63', 'short_name': '63', 'types': ['street_number']}, {'long_name': 'Ostpreußendamm', 'short_name': 'Ostpreußendamm', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12207', 'short_name': '12207', 'types': ['postal_code']}], 'formatted_address': 'Ostpreußendamm 63, 12207 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.42245699999999, 'lng': 13.31114}, 'southwest': {'lat': 52.4219947, 'lng': 13.3103391}}, 'location': {'lat': 52.42228919999999, 'lng': 13.3105274}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4235748302915, 'lng': 13.3120885302915}, 'southwest': {'lat': 52.4208768697085, 'lng': 13.3093905697085}}}, 'place_id': 'ChIJcxequAJbqEcRQ0LvTNdaB78', 'types': ['premise']}]"
2133,1094,13.32096,52.43469,"Ostpreußendamm 166, 12207 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '166', 'short_name': '166', 'types': ['street_number']}, {'long_name': 'Ostpreußendamm', 'short_name': 'Ostpreußendamm', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12207', 'short_name': '12207', 'types': ['postal_code']}], 'formatted_address': 'Ostpreußendamm 166, 12207 Berlin, Germany', 'geometry': {'location': {'lat': 52.43469, 'lng': 13.32096}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4360389802915, 'lng': 13.3223089802915}, 'southwest': {'lat': 52.4333410197085, 'lng': 13.3196110197085}}}, 'place_id': 'ChIJrZWwou9aqEcR9xpPEXJlPaM', 'plus_code': {'compound_code': 'C8MC+V9 Berlin, Germany', 'global_code': '9F4MC8MC+V9'}, 'types': ['street_address']}]"
2134,1785,13.3734956,52.5462965,"Pankstraße 18, 13357 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '18', 'short_name': '18', 'types': ['street_number']}, {'long_name': 'Pankstraße', 'short_name': 'Pankstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13357', 'short_name': '13357', 'types': ['postal_code']}], 'formatted_address': 'Pankstraße 18, 13357 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.5465928, 'lng': 13.3738479}, 'southwest': {'lat': 52.54605429999999, 'lng': 13.3729478}}, 'location': {'lat': 52.5462965, 'lng': 13.3734956}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5476725302915, 'lng': 13.3747468302915}, 'southwest': {'lat': 52.5449745697085, 'lng': 13.3720488697085}}}, 'place_id': 'ChIJjVYFBIhRqEcRoLjQU5kqsbo', 'types': ['premise']}]"
2135,1791,13.3754545,52.5490423,"Pankstraße 70, 13357 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '70', 'short_name': '70', 'types': ['street_number']}, {'long_name': 'Pankstraße', 'short_name': 'Pankstraße', 'types': ['route']}, {'long_name': 'Mitte', 'short_name': 'Mitte', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13357', 'short_name': '13357', 'types': ['postal_code']}], 'formatted_address': 'Pankstraße 70, 13357 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.5493719, 'lng': 13.3759951}, 'southwest': {'lat': 52.5488376, 'lng': 13.3751327}}, 'location': {'lat': 52.5490423, 'lng': 13.3754545}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5504537302915, 'lng': 13.3769128802915}, 'southwest': {'lat': 52.5477557697085, 'lng': 13.3742149197085}}}, 'place_id': 'ChIJWai5zCdSqEcRnivJ2IuIYNc', 'types': ['premise']}]"
2136,1857,13.4730412,52.5236355,"Paul-Junius-Straße 25-27, 10369 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '25-27', 'short_name': '25-27', 'types': ['street_number']}, {'long_name': 'Paul-Junius-Straße', 'short_name': 'Paul-Junius-Straße', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10369', 'short_name': '10369', 'types': ['postal_code']}], 'formatted_address': 'Paul-Junius-Straße 25-27, 10369 Berlin, Germany', 'geometry': {'location': {'lat': 52.5236355, 'lng': 13.4730412}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.52498448029151, 'lng': 13.4743901802915}, 'southwest': {'lat': 52.52228651970851, 'lng': 13.4716922197085}}}, 'place_id': 'ChIJhdJoZYhOqEcR-uDg_nJX9PQ', 'plus_code': {'compound_code': 'GFFF+F6 Berlin, Germany', 'global_code': '9F4MGFFF+F6'}, 'types': ['street_address']}]"
2138,1658,13.3304602,52.45541249999999,"Plantagenstraße 8, 12169 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '8', 'short_name': '8', 'types': ['street_number']}, {'long_name': 'Plantagenstraße', 'short_name': 'Plantagenstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12169', 'short_name': '12169', 'types': ['postal_code']}], 'formatted_address': 'Plantagenstraße 8, 12169 Berlin, Germany', 'geometry': {'location': {'lat': 52.45541249999999, 'lng': 13.3304602}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4567614802915, 'lng': 13.3318091802915}, 'southwest': {'lat': 52.4540635197085, 'lng': 13.3291112197085}}}, 'place_id': 'ChIJnwCg65paqEcRLRZA33Rbwyo', 'plus_code': {'compound_code': 'F84J+55 Berlin, Germany', 'global_code': '9F4MF84J+55'}, 'types': ['street_address']}]"
2142,1679,13.36325,52.45809,"Reglinstraße 29, 12105 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '29', 'short_name': '29', 'types': ['street_number']}, {'long_name': 'Reglinstraße', 'short_name': 'Reglinstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12105', 'short_name': '12105', 'types': ['postal_code']}], 'formatted_address': 'Reglinstraße 29, 12105 Berlin, Germany', 'geometry': {'location': {'lat': 52.45809, 'lng': 13.36325}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.45943898029149, 'lng': 13.3645989802915}, 'southwest': {'lat': 52.4567410197085, 'lng': 13.3619010197085}}}, 'place_id': 'ChIJUdt_96haqEcRSzPDjB02DcA', 'plus_code': {'compound_code': 'F957+67 Berlin, Germany', 'global_code': '9F4MF957+67'}, 'types': ['street_address']}]"
2144,1673,13.31215,52.43595,"Ringstraße 2, 12203 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Ringstraße', 'short_name': 'Ringstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12203', 'short_name': '12203', 'types': ['postal_code']}], 'formatted_address': 'Ringstraße 2, 12203 Berlin, Germany', 'geometry': {'location': {'lat': 52.43595, 'lng': 13.31215}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.43729898029149, 'lng': 13.3134989802915}, 'southwest': {'lat': 52.4346010197085, 'lng': 13.3108010197085}}}, 'place_id': 'ChIJr5KGxvBaqEcRsMNHNDhepKg', 'plus_code': {'compound_code': 'C8P6+9V Berlin, Germany', 'global_code': '9F4MC8P6+9V'}, 'types': ['street_address']}]"
2146,1815,13.31372,52.45462,"Rothenburgstraße 16, 12165 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '16', 'short_name': '16', 'types': ['street_number']}, {'long_name': 'Rothenburgstraße', 'short_name': 'Rothenburgstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12165', 'short_name': '12165', 'types': ['postal_code']}], 'formatted_address': 'Rothenburgstraße 16, 12165 Berlin, Germany', 'geometry': {'location': {'lat': 52.45462, 'lng': 13.31372}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4559689802915, 'lng': 13.3150689802915}, 'southwest': {'lat': 52.4532710197085, 'lng': 13.3123710197085}}}, 'place_id': 'ChIJxceJFohaqEcRT0oOuHN0r_0', 'plus_code': {'compound_code': 'F837+RF Berlin, Germany', 'global_code': '9F4MF837+RF'}, 'types': ['street_address']}]"
2147,1669,13.3371253,52.4622367,"Sachsenwaldstraße 20, 12157 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '20', 'short_name': '20', 'types': ['street_number']}, {'long_name': 'Sachsenwaldstraße', 'short_name': 'Sachsenwaldstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12157', 'short_name': '12157', 'types': ['postal_code']}], 'formatted_address': 'Sachsenwaldstraße 20, 12157 Berlin, Germany', 'geometry': {'location': {'lat': 52.4622367, 'lng': 13.3371253}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.46358568029149, 'lng': 13.3384742802915}, 'southwest': {'lat': 52.4608877197085, 'lng': 13.3357763197085}}}, 'place_id': 'ChIJOVBGq51aqEcRNtqDYYiUff0', 'plus_code': {'compound_code': 'F86P+VV Berlin, Germany', 'global_code': '9F4MF86P+VV'}, 'types': ['street_address']}]"
2150,1685,13.341243,52.431002,"Seydlitzstraße 30, 12249 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '30', 'short_name': '30', 'types': ['street_number']}, {'long_name': 'Seydlitzstraße', 'short_name': 'Seydlitzstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12249', 'short_name': '12249', 'types': ['postal_code']}], 'formatted_address': 'Seydlitzstraße 30, 12249 Berlin, Germany', 'geometry': {'location': {'lat': 52.431002, 'lng': 13.341243}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4323509802915, 'lng': 13.3425919802915}, 'southwest': {'lat': 52.4296530197085, 'lng': 13.3398940197085}}}, 'place_id': 'ChIJ9ZRZtcRaqEcRUhIV7LU-b2Q', 'plus_code': {'compound_code': 'C8JR+CF Berlin, Germany', 'global_code': '9F4MC8JR+CF'}, 'types': ['street_address']}]"
2154,1688,13.3097281,52.4388531,"Tietzenweg 101, 12203 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '101', 'short_name': '101', 'types': ['street_number']}, {'long_name': 'Tietzenweg', 'short_name': 'Tietzenweg', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12203', 'short_name': '12203', 'types': ['postal_code']}], 'formatted_address': 'Tietzenweg 101, 12203 Berlin, Germany', 'geometry': {'location': {'lat': 52.4388531, 'lng': 13.3097281}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.44020208029151, 'lng': 13.3110770802915}, 'southwest': {'lat': 52.43750411970851, 'lng': 13.3083791197085}}}, 'place_id': 'ChIJjXCxk_ZaqEcRvFHuVJSLJ9Q', 'plus_code': {'compound_code': 'C8Q5+GV Berlin, Germany', 'global_code': '9F4MC8Q5+GV'}, 'types': ['street_address']}]"
