web_id,gb__id,gb__web_id,gb__bezirk,gb__plz,gb__ort,gb__strasse,gb__anhang,gb__erstbeobachtung,gb__beschreibung,gb__besonderes,gb__checksum,gb__update_date,gb__new,gb__mauersegler,gb__kontrolle,gb__sperling,gb__ersatz,gb__schwalbe,gb__wichtig,gb__star,gb__sanierung,gb__fledermaus,gb__verloren,gb__andere,gb__noSpecies,gb__is_test,osm__id,osm__web_id,osm__longitude,osm__latitude,osm__location,osm__complete_response,google__id,google__web_id,google__longitude,google__latitude,google__location,google__complete_response
1889,2569,1889,Lichtenberg,10315,Berlin,"Massower Str. 37, Alexander-Puschkin-Schule",,2018-04-01 00:00:00,"Alexander-Puschkin-Oberschule, Alexander-Puschkin-Schule

2018-04: Sporthalle fertig; Nistmaterial am Hauptgebäude, keine Anflüge gesehen; Niststätten an Dach und Fassade
","Sanierung der Schule: 2018, 2019, 2020
Sanierung Sporthalle, 2.BA

Stichwörter: Schulsanierung Schule Schulsanierungskartierungsliste
",dd2ecdccb87419978e9b4de0b434c335779162966c8434e6eb5c0f1d,2026-01-24 18:09:28,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1183,1889,13.5150835,52.5074928,"Massower Straße, Weitlingkiez, Friedrichsfelde, Lichtenberg, 10315, Deutschland","Massower Straße, Weitlingkiez, Friedrichsfelde, Lichtenberg, 10315, Deutschland",1183,1889,13.5161582,52.5080217,"Massower Str. 37, 10315 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '37', 'short_name': '37', 'types': ['street_number']}, {'long_name': 'Massower Straße', 'short_name': 'Massower Str.', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10315', 'short_name': '10315', 'types': ['postal_code']}], 'formatted_address': 'Massower Str. 37, 10315 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.50809049999999, 'lng': 13.516386}, 'southwest': {'lat': 52.50786470000001, 'lng': 13.5154105}}, 'location': {'lat': 52.5080217, 'lng': 13.5161582}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.50932658029151, 'lng': 13.5172472302915}, 'southwest': {'lat': 52.50662861970851, 'lng': 13.5145492697085}}}, 'place_id': 'ChIJMc1P-slOqEcR6Ihpl-HIO0I', 'types': ['premise']}]"
1893,2570,1893,Lichtenberg,13053,Berlin,"Malchower Weg 54, Rüdickenstr. 24 / Paul-Schmidt-Schule",,2018-04-01 00:00:00,"Paul-Schmidt-Schule, Paul-Schmidt-Sekundarschule, Sporthalle (Rüdickenstr.)

2018-05: Schuldach bereits abgebaut bei Kontrolle

2018-04: Sanierung läuft, keine Gebäudebrüter gesehen","Sanierung 2018, 2019
- Sporthalle, 2.BA
- Sanierung Schulgebäude (2019)

Stichworte: Schulsanierung Schulsanierungskartierungsliste

",c08c7f3e799a803c3b16e1bf10965c811dbef7b97ba7de84754d20b0,2026-01-24 18:09:29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1134,1893,13.5034483,52.5544501,"54, Malchower Weg, Alt-Hohenschönhausen, Lichtenberg, 13053, Deutschland","54, Malchower Weg, Alt-Hohenschönhausen, Lichtenberg, 13053, Deutschland",1134,1893,13.504313,52.55453,"Malchower Weg 54, 13053 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '54', 'short_name': '54', 'types': ['street_number']}, {'long_name': 'Malchower Weg', 'short_name': 'Malchower Weg', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '13053', 'short_name': '13053', 'types': ['postal_code']}], 'formatted_address': 'Malchower Weg 54, 13053 Berlin, Germany', 'geometry': {'location': {'lat': 52.55453, 'lng': 13.504313}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5558789802915, 'lng': 13.5056619802915}, 'southwest': {'lat': 52.5531810197085, 'lng': 13.5029640197085}}}, 'place_id': 'ChIJf34XokdMqEcRqBLSMp7Fh_8', 'plus_code': {'compound_code': 'HG33+RP Berlin, Germany', 'global_code': '9F4MHG33+RP'}, 'types': ['street_address']}]"
1894,2571,1894,Lichtenberg,10318,Berlin,"Ehrenfelsstr. 36, Richard-Wagner-Grundschule",,unbekannt,Richard-Wagner-Schule,"Sanierung 2018, 2019
- Sporthalle, 2.BA

Stichworte: Schulsanierung Sanierung Schule Schulsanierungskartierungsliste",ac1d1ec34f45ca21672993202d2978f7cae247ca99c0d439a50a4092,2026-01-24 18:09:30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,513,1894,13.5279415,52.481637,"Ehrenfelsstraße, Rheinisches Viertel, Karlshorst, Lichtenberg, 10318, Deutschland","Ehrenfelsstraße, Rheinisches Viertel, Karlshorst, Lichtenberg, 10318, Deutschland",513,1894,13.5343667,52.4794211,"Ehrenfelsstraße 36, 10318 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '36', 'short_name': '36', 'types': ['street_number']}, {'long_name': 'Ehrenfelsstraße', 'short_name': 'Ehrenfelsstraße', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10318', 'short_name': '10318', 'types': ['postal_code']}], 'formatted_address': 'Ehrenfelsstraße 36, 10318 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4795932, 'lng': 13.5346143}, 'southwest': {'lat': 52.4790589, 'lng': 13.5339251}}, 'location': {'lat': 52.4794211, 'lng': 13.5343667}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4806750302915, 'lng': 13.5356186802915}, 'southwest': {'lat': 52.4779770697085, 'lng': 13.5329207197085}}}, 'place_id': 'ChIJRyDYp95IqEcRUuSthXEbj5M', 'types': ['premise']}]"
1895,2572,1895,Lichtenberg,10315,Berlin,"Lincolnstr. 67, Friedrichsfelder Grundschule",,2018-04-01 00:00:00,"Friedrichsfelder Grundschule, Grundschule Friedrichsfelde

2018-04: Sporthalle fertig, kein Ersatz


","Sanierung 2018, 2019:
- Sporthalle, 2.BA
- Sanierung Schulgebäude (2019)

Stichworte: Schulsanierung Schule Schulsanierungskartierungsliste",503138c95877cd9e59f8707ec0f37e19fa79ed11ec9b64a06af6a933,2026-01-24 18:09:30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1112,1895,13.503115873261574,52.502659300000005,"67, Lincolnstraße, Weitlingkiez, Friedrichsfelde, Lichtenberg, 10315, Deutschland","67, Lincolnstraße, Weitlingkiez, Friedrichsfelde, Lichtenberg, 10315, Deutschland",1112,1895,13.50355,52.503,"Lincolnstraße 67, 10315 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '67', 'short_name': '67', 'types': ['street_number']}, {'long_name': 'Lincolnstraße', 'short_name': 'Lincolnstraße', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10315', 'short_name': '10315', 'types': ['postal_code']}], 'formatted_address': 'Lincolnstraße 67, 10315 Berlin, Germany', 'geometry': {'location': {'lat': 52.503, 'lng': 13.50355}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5043489802915, 'lng': 13.5048989802915}, 'southwest': {'lat': 52.5016510197085, 'lng': 13.5022010197085}}}, 'place_id': 'ChIJRRNKuMVOqEcRlQTxLOYRgH0', 'plus_code': {'compound_code': 'GG33+5C Berlin, Germany', 'global_code': '9F4MGG33+5C'}, 'types': ['street_address']}]"
1903,2573,1903,Lichtenberg,10365,Berlin,"Herzbergstr. 79, Schule am Grünen Grund",PDF,2017-01-24 00:00:00,"Schule am Grünen Grund, Förderschule am Grünen Grund (Nachkriegsbau), Grundschule, ISS

2017: keine Vögel beobachtet


","Sanierung 2018
- Erweiterungsbau sowie Sanierung Fassade, Fenster
",083d30559f9baeb20df6cadc60f80240f9305a1101dd7e19dd92e48d,2026-01-24 18:09:32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5298,1903,13.5051947,52.526319,"Herzbergstr. 79, 10365 Berlin, Herzbergstraße, Lichtenberg, Berlin, 10365, Deutschland","Herzbergstr. 79, 10365 Berlin, Herzbergstraße, Lichtenberg, Berlin, 10365, Deutschland",5298,1903,13.5088603,52.527651,"Herzbergstraße 79, 10365 Berlin, Germany","[{'address_components': [{'long_name': '79', 'short_name': '79', 'types': ['street_number']}, {'long_name': 'Herzbergstraße', 'short_name': 'Herzbergstraße', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10365', 'short_name': '10365', 'types': ['postal_code']}], 'formatted_address': 'Herzbergstraße 79, 10365 Berlin, Germany', 'geometry': {'location': {'lat': 52.527651, 'lng': 13.5088603}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5289999802915, 'lng': 13.5102092802915}, 'southwest': {'lat': 52.5263020197085, 'lng': 13.5075113197085}}}, 'place_id': 'ChIJpXbKHaFOqEcR6QOsDHCi3HE', 'plus_code': {'compound_code': 'GGH5+3G Berlin, Germany', 'global_code': '9F4MGGH5+3G'}, 'types': ['street_address']}]"
1906,2574,1906,Lichtenberg,10317,Berlin,"Nöldnerstr. 44, Schule an der Victoriastadt",,2018-04-01 00:00:00,"Schule an der Victoriastadt, Grundschule an der Victoriastadt

2018-04: keine Sperlinge","Baumaßnahme: Erweiterungsbau mit Mensa

Stichworte: Schulsanierung Sanierung Schulsanierungskartierungsliste",2a298f239f3274ea702cd239f6acd21e7966b9f8a131225608726029,2026-01-24 18:09:33,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1290,1906,13.4804793,52.5013824,"44, Nöldnerstraße, Rummelsburg, Lichtenberg, 10317, Deutschland","44, Nöldnerstraße, Rummelsburg, Lichtenberg, 10317, Deutschland",1290,1906,13.48054,52.50159,"Nöldnerstraße 44, 10317 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '44', 'short_name': '44', 'types': ['street_number']}, {'long_name': 'Nöldnerstraße', 'short_name': 'Nöldnerstraße', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10317', 'short_name': '10317', 'types': ['postal_code']}], 'formatted_address': 'Nöldnerstraße 44, 10317 Berlin, Germany', 'geometry': {'location': {'lat': 52.50159, 'lng': 13.48054}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5029389802915, 'lng': 13.4818889802915}, 'southwest': {'lat': 52.5002410197085, 'lng': 13.4791910197085}}}, 'place_id': 'ChIJBzIh9eVOqEcR_qfXHRffeuk', 'plus_code': {'compound_code': 'GF2J+J6 Berlin, Germany', 'global_code': '9F4MGF2J+J6'}, 'types': ['street_address']}]"
1911,2575,1911,Lichtenberg,10369,Berlin,"Paul-Junius-Str. 69, Schule u. Sporthalle",01.04.2018,2018-04-01 00:00:00,"Sanierung und Reaktivierung: Ehemalige Schule Paul-Junius-Str. 69

2018-04: komplett leer, keine Beobachtungen


","Reaktivierung Schulgebäude, Sporthalle und Außenanlagen - 2021

Stichworte: Schulsanierung Schulsanierungskartierungsliste",f670d517e1ea3a1ba38bbd9ac31b8f7650e65786a54bc7ede396fd55,2026-01-24 18:09:34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4121,1911,13.477426286525828,52.5272465,"69, Paul-Junius-Straße, Fennpfuhl, Lichtenberg, Berlin, 10369, Deutschland","69, Paul-Junius-Straße, Fennpfuhl, Lichtenberg, Berlin, 10369, Deutschland",4121,1911,13.47734,52.52723,"Paul-Junius-Straße 69, 10369 Berlin, Germany","[{'address_components': [{'long_name': '69', 'short_name': '69', 'types': ['street_number']}, {'long_name': 'Paul-Junius-Straße', 'short_name': 'Paul-Junius-Straße', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10369', 'short_name': '10369', 'types': ['postal_code']}], 'formatted_address': 'Paul-Junius-Straße 69, 10369 Berlin, Germany', 'geometry': {'location': {'lat': 52.52723, 'lng': 13.47734}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5285789802915, 'lng': 13.4786889802915}, 'southwest': {'lat': 52.5258810197085, 'lng': 13.4759910197085}}}, 'place_id': 'ChIJKdN18oZOqEcRC7b4WzuS3Io', 'plus_code': {'compound_code': 'GFGG+VW Berlin, Germany', 'global_code': '9F4MGFGG+VW'}, 'types': ['street_address']}]"
1912,2576,1912,"Lichtenberg, Karlshorst",10318,Berlin,"Römerweg 120, Lew-Tolstoi-Schule",,2018-04-01 00:00:00,"Lew-Tolstoi-Schule, Lew-Tolstoi-Grundschule (Nachkriegsbau)

ohne Datum: Alles komplett saniert. Keine Gebäudebrüter festgestellt. Keine Nistmöglichkeiten integriert. Schulhof wird noch saniert. Kotspuren unterm Dach auf der Gebäudevorderseite. Evtl. Mauersegler?

2018-04: Sporthalle schon in Arbeit gewesen, keinerlei Ersatzmaßnahmen
","Baumaßnahmen: 2017/2018
- Aufstockung Schulgebäude auf 4-Züge, Neubau Sporthalle, Mehrzweckbereich, Pausenhof/Sportplatz

Stichworte: Schulsanierung Sanierung Schulsanierungskartierungsliste

",ec0d8856828eb1f55573d7810cab0980719b787a3ee9ce37bcc1e7b8,2026-01-24 18:09:34,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1413,1912,13.5366935,52.4918068,"120, Römerweg, Karlshorst, Lichtenberg, 10318, Deutschland","120, Römerweg, Karlshorst, Lichtenberg, 10318, Deutschland",1413,1912,13.536836,52.4919684,"Römerweg 120, 10318 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '120', 'short_name': '120', 'types': ['street_number']}, {'long_name': 'Römerweg', 'short_name': 'Römerweg', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10318', 'short_name': '10318', 'types': ['postal_code']}], 'formatted_address': 'Römerweg 120, 10318 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.49228489999999, 'lng': 13.5369685}, 'southwest': {'lat': 52.4916835, 'lng': 13.5367036}}, 'location': {'lat': 52.4919684, 'lng': 13.536836}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.49333318029149, 'lng': 13.5381850302915}, 'southwest': {'lat': 52.49063521970849, 'lng': 13.5354870697085}}}, 'place_id': 'ChIJ_b_1WiRJqEcRCM7Hw60pckA', 'types': ['premise']}]"
1922,2577,1922,Charlottenburg-Wilmersdorf,10709,Berlin,"Eisenzahnstr. 47-48, Otto-von-Guericke-Schule",,2020-04-16 00:00:00,"Otto-von-Guericke-Schule

2020-04: keine Einflüge an der Straßenseite des Gebäudes beobachtet; Sporthalle offenbar schon saniert
","Sanierung 2018-2019:
2. BA, Sanierung Fenster, Neubau Sporthalle

Schulgebäude steht unter Denkmalschutz

Stichworte: Schulsanierung Schulsanierungskartierungsliste",f801e2b0916158058cf198df5ee2faab415df6f9d0fa635d0412d111,2026-01-24 18:09:36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3008,1922,13.3053961,52.4986209,"Eisenzahnstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10709, Deutschland","Eisenzahnstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10709, Deutschland",3008,1922,13.30516,52.49276,"Eisenzahnstraße 47-48, 10709 Berlin, Germany","[{'address_components': [{'long_name': '47-48', 'short_name': '47-48', 'types': ['street_number']}, {'long_name': 'Eisenzahnstraße', 'short_name': 'Eisenzahnstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10709', 'short_name': '10709', 'types': ['postal_code']}], 'formatted_address': 'Eisenzahnstraße 47-48, 10709 Berlin, Germany', 'geometry': {'location': {'lat': 52.49276, 'lng': 13.30516}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.49410898029149, 'lng': 13.3065089802915}, 'southwest': {'lat': 52.49141101970849, 'lng': 13.3038110197085}}}, 'place_id': 'ChIJVyXOuutQqEcRYiC-spcUyYE', 'plus_code': {'compound_code': 'F8V4+43 Berlin, Germany', 'global_code': '9F4MF8V4+43'}, 'types': ['street_address']}]"
1935,2578,1935,"Marzahn-Hellersdorf, Kaulsdorf",12621,Berlin,"Ulmenstr. 79/85, Ulmen-Grundschule",,unbekannt,"Ulmen-Grundschule

ohne Datum: Keine Spatzen gesehen. Viele Nistkästen rund ums Haus. Hinteres Schulgebäude (ehemalige Platte?) wurde schon saniert.


","Sanierungsmaßnahmen: 2017, 2018-2019
- Brandschutz, Sanierung Sanitär, Fenster, Dach, Fassade usw. 1. und 2. BA (2017, 2018-2019)
- Neubau Turnhalle (2022-2024)

Stichworte: Schulsanierung Sanierung Schule Schulsanierungskartierungsliste",c7694c4d6259bfe59a2a6b1f85dc318080fa944c449036f937712553,2026-01-24 18:09:39,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2485,1935,13.5803516,52.4858037,"79, Ulmenstraße, Kaulsdorf Süd, Kaulsdorf, Marzahn-Hellersdorf, 12621, Deutschland","79, Ulmenstraße, Kaulsdorf Süd, Kaulsdorf, Marzahn-Hellersdorf, 12621, Deutschland",2485,1935,13.5803792,52.4859416,"Ulmenstraße 79, 12621 Berlin, Germany","[{'address_components': [{'long_name': '79', 'short_name': '79', 'types': ['street_number']}, {'long_name': 'Ulmenstraße', 'short_name': 'Ulmenstraße', 'types': ['route']}, {'long_name': 'Bezirk Marzahn-Hellersdorf', 'short_name': 'Bezirk Marzahn-Hellersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12621', 'short_name': '12621', 'types': ['postal_code']}], 'formatted_address': 'Ulmenstraße 79, 12621 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.486145, 'lng': 13.580641}, 'southwest': {'lat': 52.4857618, 'lng': 13.5801281}}, 'location': {'lat': 52.4859416, 'lng': 13.5803792}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4873023802915, 'lng': 13.5817335302915}, 'southwest': {'lat': 52.4846044197085, 'lng': 13.5790355697085}}}, 'place_id': 'ChIJXYIQbalJqEcRbLoluQmpz7g', 'types': ['premise']}]"
1945,2579,1945,"Treptow-Köpenick, Friedrichshagen",12587,Berlin,"Stillerzeile 100, (ehemalige) Grundschule am Hirschgraben ",,unbekannt,"Grundschule am Hirschgraben, ehemalige Schule Stillerstr. 100

ohne Datum: Diverse Spalten an der Fassade und eine großer Spalt hinterm Schornstein über die gesamte Gebäudehöhe schließen mögliche Gebäudebrüternistplätze nicht aus



","Sanierung: 2020, 2021
Reaktivierung mit Umbau und Komplettsanierung Bestandsgebäude (bis 2020), Neubau Sporthalle

Stichworte: Schulsanierung Sanierung Schule Schulsanierungskartierungsliste",97df065401641bd6a59134fa8caa7128ce28866a7f5746cdd9471ec8,2026-01-24 18:09:42,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2530,1945,13.6037898,52.45362,"100, Stillerzeile, Hirschgarten, Friedrichshagen, Treptow-Köpenick, Berlin, 12587, Deutschland","100, Stillerzeile, Hirschgarten, Friedrichshagen, Treptow-Köpenick, Berlin, 12587, Deutschland",2530,1945,13.6034681,52.4536933,"Stillerzeile 100, 12587 Berlin, Germany","[{'address_components': [{'long_name': '100', 'short_name': '100', 'types': ['street_number']}, {'long_name': 'Stillerzeile', 'short_name': 'Stillerzeile', 'types': ['route']}, {'long_name': 'Bezirk Treptow-Köpenick', 'short_name': 'Bezirk Treptow-Köpenick', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12587', 'short_name': '12587', 'types': ['postal_code']}], 'formatted_address': 'Stillerzeile 100, 12587 Berlin, Germany', 'geometry': {'location': {'lat': 52.4536933, 'lng': 13.6034681}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.45504228029149, 'lng': 13.6048170802915}, 'southwest': {'lat': 52.4523443197085, 'lng': 13.6021191197085}}}, 'place_id': 'ChIJw2PWwBdIqEcRRCK1cBewDpA', 'plus_code': {'compound_code': 'FJ33+F9 Berlin, Germany', 'global_code': '9F4MFJ33+F9'}, 'types': ['street_address']}]"
1961,2580,1961,Treptow-Köpenick,12435,Berlin,"Kiefholzstr. 45, Kiefholz-Grundschule",PDF,unbekannt,"Kiefholz-Grundschule, Kiefholz-Schule

o.D.: Baustelle; Gebäude wird/wurde komplett saniert. Ersatznistmöglichkeiten wurden soweit ersichtlich nicht eingebaut.","Sanierung Schulgebäude (bis 2020)

Stichworte: Schulsanierung Schulsanierungskartierungsliste",20caaa22a828450b10a57844233d129037167f448750116aab1c01e4,2026-01-24 18:09:45,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2533,1961,13.4560322,52.4862926,"45, Kiefholzstraße, Kungerkiez, Alt-Treptow, Berlin, 12435, Deutschland","45, Kiefholzstraße, Kungerkiez, Alt-Treptow, Berlin, 12435, Deutschland",2533,1961,13.45609,52.48625999999999,"Kiefholzstraße 45, 12435 Berlin, Germany","[{'address_components': [{'long_name': '45', 'short_name': '45', 'types': ['street_number']}, {'long_name': 'Kiefholzstraße', 'short_name': 'Kiefholzstraße', 'types': ['route']}, {'long_name': 'Bezirk Treptow-Köpenick', 'short_name': 'Bezirk Treptow-Köpenick', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12435', 'short_name': '12435', 'types': ['postal_code']}], 'formatted_address': 'Kiefholzstraße 45, 12435 Berlin, Germany', 'geometry': {'location': {'lat': 52.48625999999999, 'lng': 13.45609}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.48760898029149, 'lng': 13.4574389802915}, 'southwest': {'lat': 52.48491101970849, 'lng': 13.4547410197085}}}, 'place_id': 'ChIJE3jS5AZPqEcRWjU3-QQ_W4Q', 'plus_code': {'compound_code': 'FFP4+GC Berlin, Germany', 'global_code': '9F4MFFP4+GC'}, 'types': ['street_address']}]"
1963,2581,1963,"Neukölln, Gropiusstadt",12353,Berlin,"Wutzkyallee 68-78, Hermann-von-Helmholtz-Schule",,2019-08-05 00:00:00,"Hermann-von-Helmholtz-Schule, Hermann-von-Helmholtz-Mittelschule

2019-08: keine Nistkästen und Hinweise auf Nester
","Sanierung: 2017-2020; energetische Sanierung Dach, Fassade, Fenster, Sonnenschutz, 2. BA

Stichworte: Schulsanierung Schulsanierungskartierungsliste",e536cbb601add387bd1b86ee6c0933db07b1d62df6a051b38c7fa487,2026-01-24 18:09:46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2054,1963,13.471988633933323,52.4225787,"Hermann-von-Helmholtz-Schule (Mittelstufe), Wutzkyallee, Gropiusstadt, Neukölln, 12353, Deutschland","Hermann-von-Helmholtz-Schule (Mittelstufe), Wutzkyallee, Gropiusstadt, Neukölln, 12353, Deutschland",2054,1963,13.4729735,52.4218231,"Wutzkyallee 68, 12353 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '68', 'short_name': '68', 'types': ['street_number']}, {'long_name': 'Wutzkyallee', 'short_name': 'Wutzkyallee', 'types': ['route']}, {'long_name': 'Bezirk Neukölln', 'short_name': 'Bezirk Neukölln', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12353', 'short_name': '12353', 'types': ['postal_code']}], 'formatted_address': 'Wutzkyallee 68, 12353 Berlin, Germany', 'geometry': {'location': {'lat': 52.4218231, 'lng': 13.4729735}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.42317208029151, 'lng': 13.4743224802915}, 'southwest': {'lat': 52.42047411970851, 'lng': 13.4716245197085}}}, 'place_id': 'ChIJ8zY7BdxFqEcRRvCZJ0Jz9cc', 'plus_code': {'compound_code': 'CFCF+P5 Berlin, Germany', 'global_code': '9F4MCFCF+P5'}, 'types': ['street_address']}]"
