web_id,adresse_original,adresse_bereinigt,lat,lon,coord_source
912,Breite Str. 47,Breite Str. 47,52.57155,13.413625700430398,osm
16,Breite Str. 48,Breite Str. 48,52.4732868,13.2974029,osm
14,Breite Str. 49/50,Breite Str. 49,52.4734113,13.296658,osm
13,Breite Str. 51/Zoppoter Str.,Breite Str. 51,52.4731848,13.2983483,osm
588,Breite Str. 37,Breite Str. 37,52.5383362,13.2072197,osm
587,Breite Str. 45,Breite Str. 45,52.5381226,13.2065675,osm
586,Breite Str. 46,Breite Str. 46,52.538066,13.2064938,osm
585,Breite Str. 47,Breite Str. 47,52.5379566,13.2063733,osm
890,"Breitenbachplatz 13, 15",Breitenbachplatz 13,52.4661718,13.3085325,osm
510,Breitenbachplatz 18/Schorlemerallee 1,Breitenbachplatz 18,52.4665835,13.3070378,osm
1588,Breitenbachplatz 7/Schildhornstr. 46,Breitenbachplatz 7,52.4667703,13.309515,osm
1243,Breitenbachplatz 8/Ecke Dillenburger Str. 1,Breitenbachplatz 8,52.4674657,13.30838677884583,osm
515,Breitenbachplatz/Spilstr. 2-10/Lentzeallee 105,Spilstr. 2,52.4667412,13.3059504,osm
855,Breite Str. 20,Breite Str. 20,52.5699034,13.4036524,osm
856,Breite Str. 31-37/Mühlenstr.,Breite Str. 31,52.5692843,13.4014346,osm
857,Breite Str. 7,Breite Str. 7,52.5713002,13.410011,osm
149,Brentanostr. 14/Spinozastr.,Brentanostr. 14,52.4655393,13.3089369,osm
508,Brentanostr. 24/Spinozastr.,Brentanostr. 24,52.4641827,13.3083255,osm
509,Brentanostr. 8,Brentanostr. 8,52.466106,13.3089914,osm
1480,Brigittenstr. 22/24,Brigittenstr. 22,52.432541099999995,13.340688094234384,osm
1477,Brigittenstr. 28,Brigittenstr. 28,52.4322535,13.340991107147705,osm
1326,Brigittenstr. 6A,Brigittenstr. 6A,52.43393064999999,13.338633150000009,osm
709,Britzer Damm 151,Britzer Damm 151,52.4493812,13.4368421,osm
421,Bruchsaler Str. 13,Bruchsaler Str. 13,52.4792928,13.3313131,osm
655,Bruchwitzstr. 4,Bruchwitzstr. 4,52.4404774,13.3464483,osm
1552,Brunhildstr. 13,Brunhildstr. 13,52.4865495,13.3630163,osm
592,Brüsseler Str. 43,Brüsseler Str. 43,52.5470139,13.3503901,osm
1834,"Bucher Str. 10 a, Grundstücksgrenze","Bucher Str. 10 a, Grundstücksgrenze",52.6123881,13.4338156,osm
879,Bugenhagenstr. 10,Bugenhagenstr. 10,52.5282108,13.3416774,osm
880,Bugenhagenstr. 12/Wilhelmshavener Str. 65,Bugenhagenstr. 12,52.5282206,13.3408757,osm
881,Bugenhagenstr. 8-9,Bugenhagenstr. 8,52.5282965,13.3387268,osm
1581,Buggestr. 10,Buggestr. 10,52.4645832,13.3085903,osm
1582,Buggestr. 12 a,Buggestr. 12 a,52.4644195,13.3086431,osm
1358,Buhrowstr. 24 - 25,Buhrowstr. 24,52.4490398,13.3531326,osm
734,Buhrowstr. 25,Buhrowstr. 25,52.4483258,13.352891,osm
656,Buhrowstr. 5,Buhrowstr. 5,52.4473809,13.3515198,osm
844,"Bülowstr. 66, Hof D",Bülowstr. 66,52.4965192,13.3670548,osm
930,Bundesallee 111,Bundesallee 111,52.4669397,13.3286196,osm
1037,"Bundesallee 112, 114",Bundesallee 112,52.4670836,13.32856,osm
1036,Bundesallee 129/130,Bundesallee 129,52.4706959,13.3286318,osm
193,Bundesallee 142/Varziner Str.,Bundesallee 142,52.4770202,13.3287885,osm
1156,Bundesallee 177,Bundesallee 177,52.4865916,13.3314111,osm
575,Bundesallee 182,Bundesallee 182,52.4882168,13.3315543,osm
572,Bundesallee 190/191,Bundesallee 190,52.4903491,13.3312797,osm
579,Bundesallee 197/198 a,Bundesallee 197,52.4921642,13.3317842,osm
1041,Bundesallee 79a/80/81,Bundesallee 79a,52.470039,13.3280572,osm
1497,Burgemeisterstr. 50,Burgemeisterstr. 50,52.4577769,13.3729192,osm
1496,Burgemeisterstr. 55a-e,Burgemeisterstr. 55a,52.4572094,13.3815956,osm
1040,Büsingstr. 19 / Aufgang II,Büsingstr. 19,52.4668444,13.3262595,osm
1547,"Orthstr. 1, Albert-Gutzmann-Grundschule",Orthstr. 1,52.5491179,13.373833,osm
1913,Calandrellistr. 16,Calandrellistr. 16,52.44010775,13.330411650000002,osm
1641,Calandrellistr. 28,Calandrellistr. 28,52.440902,13.3340292,osm
832,Ceciliengärten 1/Traegerstr.,Ceciliengärten 1,52.4757936,13.3418008,osm
1698,"Celsiusstr. 27-29, 31-33",Celsiusstr. 27,52.416425,13.3151084,osm
1697,"Celsiusstr. 35, 37",Celsiusstr. 35,52.4148119,13.313342049999996,osm
1699,Celsiusstr. 45-49,Celsiusstr. 45,52.412839,13.3124199,osm
1706,"Celsiusstr. 66 a, 68",Celsiusstr. 66,52.416425,13.3151084,osm
1091,Celsiusstr. 18,Celsiusstr. 18,52.416425,13.3151084,osm
1092,Celsiusstr. 56,Celsiusstr. 56,52.4122163,13.3130557,osm
1696,Celsiusstr.  4 - 12 ,Celsiusstr. 4,52.412839,13.3124199,osm
540,Charlottenbrunner Str. 5 a/Cunostr.,Charlottenbrunner Str. 5 a,52.488362,13.2943132,osm
1137,Charlottenburger Ufer 13,Charlottenburger Ufer 13,52.52071615,13.30412783628226,osm
1138,"Charlottenburger Ufer 16a,17,17a Spreelofts",Charlottenburger Ufer 16a,52.5203894,13.3045667,osm
1139,"Charlottenburger Ufer 5 / bis Lohmeyer Str. 18,19",Charlottenburger Ufer 5,52.521214,13.3017478,osm
1142,Charlottenburger Ufer 6/ Ecke Lohmeyer Str. 16,Charlottenburger Ufer 6,52.5211736,13.3025414,osm
1321,Charlottenstr. 52,Charlottenstr. 52,52.43336955,13.336246051267263,osm
1520,Charlottenstr. 68,Charlottenstr. 68,52.5098505,13.3917336,osm
1221,Charlottenstr. 7,Charlottenstr. 7,52.43744685,13.342947213729357,osm
1222,"Charlottenstr. 7b,9,17,19",Charlottenstr. 7b,52.43758545,13.342457491300188,osm
373,Cheruskerstr. 34 b,Cheruskerstr. 34 b,52.4834431,13.3589183,osm
1823,Cheruskerstraße 27,Cheruskerstraße 27,52.4818574,13.3588969,osm
1727,Cicerostr. 26,Cicerostr. 26,52.491079,13.3008836,osm
1761,"Columbiadamm 124, Tempelhofer Feld","Columbiadamm 124 , Tempelhofer Feld",52.4801737,13.4208897,osm
1709,Corinthstr. 64,Corinthstr. 64,52.4987421,13.4648162,osm
1708,Corinthstr. 66,Corinthstr. 66,52.4986772,13.4652084,osm
196,Cosimaplatz 1/Elsastr.,Cosimaplatz 1,52.4754616,13.3303124,osm
197,Cosimaplatz 2,Cosimaplatz 2,52.4755829,13.3301195,osm
198,Cosimaplatz 3/Sentastr. 4,Cosimaplatz 3,52.4758785,13.3301415,osm
1838,Cranachstr. 58,Cranachstr. 58,52.4681294,13.3424024,osm
1261,Crellestr. 27,Crellestr. 27,52.4898214,13.3638501,osm
65,Cunostr. 107,Cunostr. 107,52.4750202,13.2947668,osm
66,Cunostr. 108,Cunostr. 108,52.4748434,13.2946873,osm
252,Cunostr. 109,Cunostr. 109,52.4746756,13.2946028,osm
546,Cunostr. 110/Breite Str. 13,Cunostr. 110,52.4744502,13.2944828,osm
255,Cunostr. 15-16,Cunostr. 15,52.4858838,13.2969236,osm
256,Cunostr. 19,Cunostr. 19,52.4784833,13.2959104,osm
254,Cunostr. 23,Cunostr. 23,52.4794653,13.2960232,osm
253,Cunostr. 24,Cunostr. 24,52.4796531,13.2960473,osm
257,Cunostr. 25-26,Cunostr. 25,52.4845159,13.296338,osm
539,Cunostr. 64,Cunostr. 64,52.4864176,13.2964724,osm
67,Cunostr. 7-8,Cunostr. 7,52.4740756,13.2944764,osm
544,Cunostr. 81/Kissingenplatz 1,Cunostr. 81,52.4797531,13.295373691011482,osm
1684,"Curtiusstr. 37, Athene-Grundschule",Curtiusstr. 37,52.440904,13.29146778829275,osm
1865,"Dammweg 228, Sonnen-Grundschule",Dammweg 228,52.47234175,13.46670501422314,osm
1011,Danckelmannstr. 24/ Ecke Horstweg 37,Danckelmannstr. 24,52.5121836,13.2911367,osm
1012,Danckelmannstr. 46/47 Studentenwohnheim,Danckelmannstr. 46,52.5144045,13.2910541,osm
1876,"Degnerstr. 71, Grundschule am Faulen See",Degnerstr. 71,52.5520089,13.498347112317015,osm
83,Deidesheimer Str. 10,Deidesheimer Str. 10,52.4747872,13.3183265,osm
82,Deidesheimer Str. 9,Deidesheimer Str. 9,52.4747101,13.3187856,osm
735,Denkstr. 11,Denkstr. 11,52.4478913,13.3504732,osm
435,Dernburgstr. 12,Dernburgstr. 12,52.5031666,13.2887478,osm
123,Dessauer Str. 11,Dessauer Str. 11,52.5045977,13.3782186,osm
124,Dessauer Str. 12,Dessauer Str. 12,52.5044013,13.3781077,osm
125,Dessauer Str. 14,Dessauer Str. 14,52.5040236,13.377884,osm
222,Dessauer Str. 38,Dessauer Str. 38,52.5059587,13.3793747,osm
1336,Devrientweg 21-23,Devrientweg 21,52.4368296,13.3254765,osm
1335,Devrientweg 27,Devrientweg 27,52.4365402,13.326948799999997,osm
1345,Devrientweg 31,Devrientweg 31,52.4364437,13.32725423797068,osm
1436,Dickhardtstr. 13,Dickhardtstr. 13,52.4685451,13.3350784,osm
1434,Dickhardtstr. 34,Dickhardtstr. 34,52.4669079,13.3330688,osm
1437,Dickhardtstr. 46,Dickhardtstr. 46,52.4685707,13.3355394,osm
1406,Dievenowstr. 14/Hohmannstr. 9,Dievenowstr. 14,52.4722906,13.2964096,osm
32,Dievenowstr. 15/Heiligendammer Str. 37,Dievenowstr. 15,52.4719119,13.2968122,osm
1409,Dievenowstr. 17,Dievenowstr. 17,52.4717716,13.2968858,osm
1410,Dievenowstr. 19,Dievenowstr. 19,52.4716419,13.2969215,osm
1404,Dievenowstr. 24,Dievenowstr. 24,52.4713496,13.2965951,osm
1405,Dievenowstr. 25,Dievenowstr. 25,52.4711858,13.2968912,osm
1403,Dievenowstr. 26,Dievenowstr. 26,52.4712079,13.2966064,osm
1402,Dievenowstr. 30-34,Dievenowstr. 30,52.472748,13.2968226,osm
511,Dillenburger Str. 1-7/Lentzeallee 109,Dillenburger Str. 1,52.4677123,13.3083398,osm
1244,Dillenburger Str. 1 / Ecke Breitenbachplatz 8,Dillenburger Str. 1,52.4675559,13.3081666,osm
534,"Dillenburger Str. 54, 56, 56 a - c",Dillenburger Str. 54,52.469778,13.3058977,osm
44,Dillenburger Str. 58-58 L,Dillenburger Str. 58,52.4677123,13.3083398,osm
445,Dillenburger Str. 60-60 f,Dillenburger Str. 60,52.4677123,13.3083398,osm
1534,Dillgesstr. 6,Dillgesstr. 6,52.435651,13.341310711340205,osm
1905,"Doberaner Str. 53 - 58, Malchower Chaussee 2 / Grüner Campus Malchow",Doberaner Str. 53,52.5695503,13.4917524,osm
1284,Doberaner Str. 9,Doberaner Str. 9,52.4723298,13.2907579,osm
1925,Dolgenseestr. 42,Dolgenseestr. 42,52.49573075,13.49997085,osm
1904,"Dolgenseestr. 60, Sporthalle/Schulen","Dolgenseestr. 60 , Sporthalle",52.4943991,13.506389,osm
815,Dovestr. 1,Dovestr. 1,52.5200285,13.3194639,osm
763,"Drakestr. 72-74, Goethe-Gymnasium",Drakestr. 72,52.4345167,13.304508030323554,osm
1252,"Drakestr. 79, Wadzeck-Stiftung","Drakestr. 79 , Wadzeck-Stiftung",52.4328799,13.3073611,osm
1914,Drakestr. 8,Drakestr. 8,52.43449715,13.306584789952575,osm
1767,Drosselbartstr. 27,Drosselbartstr. 27,52.4676268,13.4725802,osm
239,Dudenstr. 22,Dudenstr. 22,52.4851361,13.38228,osm
1687,Dudenstraße 11,Dudenstraße 11,52.4848342,13.3841723,osm
1630,Dudenstraße 15,Dudenstraße 15,52.4848435,13.3832685,osm
1631,Dudenstraße 24,Dudenstraße 24,52.4851378,13.3818996,osm
1632,Dudenstraße 34,Dudenstraße 34,52.4851477,13.3804518,osm
977,Duisburger Str. 17,Duisburger Str. 17,52.4980122,13.3102623,osm
978,Duisburger Str. 2,Duisburger Str. 2,52.4981889,13.3112674,osm
979,Duisburger Str. 2 a,Duisburger Str. 2 a,52.4981809,13.3076854,osm
1063,"Düppelstr. 35,36 Gartenhäuser",Düppelstr. 35,52.4578572,13.3240948,osm
1095,Düppelstr. 40,Düppelstr. 40,52.4571226,13.3227222,osm
1060,"Düppelstr. 41, Gartenhaus","Düppelstr. 41 , Gartenhaus",52.4570907,13.3224292,osm
1812,Dürerstr. 1,Dürerstr. 1,52.441657,13.315067082463592,osm
1689,Dürerstr. 11,Dürerstr. 11,52.4394663,13.310123814063031,osm
1821,Dürerstr. 6 a,Dürerstr. 6 a,52.4389139,13.3093706,osm
1915,Dürerstr. 7,Dürerstr. 7,52.4406221,13.3121403,osm
424,Durlacher Str. 11 b,Durlacher Str. 11 b,52.480778,13.3309985,osm
422,Durlacher Str. 11 b/13,Durlacher Str. 11 b,52.480778,13.3309985,osm
185,Durlacher Str. 15/15 a,Durlacher Str. 15,52.4795344,13.3336342,osm
186,Durlacher Str. 17,Durlacher Str. 17,52.4796298,13.3331874,osm
425,Durlacher Str. 21 b,Durlacher Str. 21 b,52.480778,13.3309985,osm
214,Durlacher Str. 32-34,Durlacher Str. 32,52.479679,13.3342544,osm
351,Düsseldorfer Str. 19,Düsseldorfer Str. 19,52.496272,13.3187512,osm
973,Düsseldorfer Str. 29/30,Düsseldorfer Str. 29,52.4968525,13.314379000000002,osm
403,Düsseldorfer Str. 32,Düsseldorfer Str. 32,52.4971721,13.3108262,osm
974,Düsseldorfer Str. 54 a,Düsseldorfer Str. 54 a,52.4966609,13.3147224,osm
2,Eberbacher Str. 18,Eberbacher Str. 18,52.4735217,13.3104081,osm
33,Eberbacher Str. 20,Eberbacher Str. 20,52.4735321,13.3100993,osm
1,Eberbacher Str. 24,Eberbacher Str. 24,52.4735594,13.3092649,osm
580,Eberbacher Str. 27,Eberbacher Str. 27,52.4731177,13.3090415,osm
77,Eberbacher Str. 3/Rüdesh. Str. 8-10/Wiesb. Str. 32-33,Eberbacher Str. 3,52.4730183,13.3137211,osm
3,Eberbacher Str. 30/Schlangenbader Str. 80,Eberbacher Str. 30,52.4735798,13.3086545,osm
443,Eberbacher Str. 4,Eberbacher Str. 4,52.4733691,13.3131734,osm
311,Ebersstr. 31/Gustav-Freytag-Str. 5,Ebersstr. 31,52.4796012,13.3502833,osm
366,Ebersstr. 75,Ebersstr. 75,52.4802546,13.3525823,osm
368,Ebersstr. 77,Ebersstr. 77,52.480657,13.3531104,osm
371,Ebersstr. 80,Ebersstr. 80,52.4810674,13.3536304,osm
370,Ebersstr. 84,Ebersstr. 84,52.4816822,13.3544542,osm
369,Ebersstr. 87-88,Ebersstr. 87,52.4850944,13.3588696,osm
1643,Ebersstr. 88,Ebersstr. 88,52.4822149,13.3551859,osm
1356,Edenkobener Weg 24-26,Edenkobener Weg 24,52.4429333,13.348821,osm
1373,Egidystr. 35,Egidystr. 35,52.6026326,13.3019798,osm
1374,Egidystr. 40,Egidystr. 40,52.6031785,13.3021328,osm
1375,Egidystr. 43,Egidystr. 43,52.6034559,13.3015292,osm
1376,Egidystr. 45,Egidystr. 45,52.6036779,13.3013985,osm
1377,Egidystr. 47,Egidystr. 47,52.6038823,13.3012865,osm
1378,Egidystr. 48,Egidystr. 48,52.6040708,13.3016462,osm
1379,Egidystr. 51,Egidystr. 51,52.6042702,13.3010717,osm
1380,Egidystr. 55,Egidystr. 55,52.6046796,13.3008482,osm
1381,Egidystr. 57,Egidystr. 57,52.6048726,13.3007437,osm
1382,Egidystr. 59,Egidystr. 59,52.6050942,13.30062,osm
1384,Egidystr. 61,Egidystr. 61,52.6053496,13.300408303225804,osm
1383,Egidystr. 62,Egidystr. 62,52.6055425,13.3010531,osm
1385,Egidystr. 63,Egidystr. 63,52.6056553,13.3000002,osm
1386,Egidystr. 64,Egidystr. 64,52.6058987,13.3008585,osm
1387,Egidystr. 65,Egidystr. 65,52.6058341,13.3001704,osm
1849,Eisenacher Str. 17,Eisenacher Str. 17,52.447454,13.3919349,osm
462,Eisenacher Str. 50,Eisenacher Str. 50,52.4871012,13.3496759,osm
410,"Eisenzahnstr. 13, Lidl","Eisenzahnstr. 13 , Lidl",52.4986209,13.3053961,osm
411,Eisenzahnstr. 3,Eisenzahnstr. 3,52.49857025,13.305134058065022,osm
412,Eisenzahnstr. 57,Eisenzahnstr. 57,52.49606215,13.3053704469658,osm
413,Eisenzahnstr. 60/60 a/61,Eisenzahnstr. 60,52.4970061,13.3055068,osm
111,Eisenzahnstr. 63,Eisenzahnstr. 63,52.4982913,13.3055383,osm
414,Eisenzahnstr. 64,Eisenzahnstr. 64,52.4985677,13.305571,osm
1327,Elisabethstr. 11,Elisabethstr. 11,52.434137449999994,13.338968623822694,osm
1328,Elisabethstr. 17-19,Elisabethstr. 17,52.4348783,13.3405523,osm
1837,"Elisenstr. 3-4, Hermann-Ehlers-Gymnasium",Elisenstr. 3,52.4529479,13.3343596,osm
679,Elisenstr. 6,Elisenstr. 6,52.4538314,13.3343458,osm
876,Elli-Voigt-Str. 12-20,Elli-Voigt-Str. 12,52.5286824,13.4839736,osm
873,Elli-Voigt-Str. 16,Elli-Voigt-Str. 16,52.5304212,13.4838445,osm
874,Elli-Voigt-Str. 17,Elli-Voigt-Str. 17,52.5307095,13.4836443,osm
875,Elli-Voigt-Str. 20,Elli-Voigt-Str. 20,52.5314454,13.483349,osm
1926,"Elmshorner Str. 53-59, Kolonie Rütli",Elmshorner Str. 53,52.4275804,13.2815886,osm
463,Elßholzstr. 11,Elßholzstr. 11,52.4924374,13.3563765,osm
464,Elßholzstr. 15,Elßholzstr. 15,52.4917371,13.3563264,osm
211,"Elßholzstr. 30-33, Kammergericht",Elßholzstr. 30,52.492431,13.3566974,osm
1675,"Elßholzstr. 34-37, Sophie-Scholl-Grundschule",Elßholzstr. 34,52.494031,13.3567649,osm
954,Enzianstr. 5/5 a,Enzianstr. 5,52.4477182,13.3055015,osm
1141,Eosanderstr. 12/ Ecke Lohmeyer Str. 13,Eosanderstr. 12,52.5203872,13.3024615,osm
1144,Eosanderstr. 30,Eosanderstr. 30,52.5197828,13.30376348392435,osm
1750,Erbendorfer Weg 7,Erbendorfer Weg 7,52.412406,13.353982,osm
1079,Ermanstr. 19,Ermanstr. 19,52.46015925,13.315151845813611,osm
1086,Ermanstr. 26 / Eckhaus Grunewaldstr.,Ermanstr. 26,52.4595961,13.3140421,osm
1087,Ermanstr. 27 / Eckhaus Grunewaldstr.,Ermanstr. 27,52.459456900000006,13.314470658743849,osm
922,Ermslebener Weg 5-8,Ermslebener Weg 5,52.4823549,13.310979,osm
335,Ermslebener Weg 8,Ermslebener Weg 8,52.4822201,13.3114926,osm
217,Eschenstr. 2,Eschenstr. 2,52.4742281,13.325417,osm
705,Fabeckstr. 36 a,Fabeckstr. 36 a,52.4537171,13.295085,osm
707,Fabeckstr. 55,Fabeckstr. 55,52.4506478,13.2959338,osm
1703,Fahrenheitstr. 11-15,Fahrenheitstr. 11,52.4137702,13.3161953,osm
1704,"Fahrenheitstr. 17-19, 21-23",Fahrenheitstr. 17,52.4137702,13.3161953,osm
1700,Fahrenheitstr. 10-18 ,Fahrenheitstr. 10,52.4137702,13.3161953,osm
1705,Fahrenheitstr. 25-27,Fahrenheitstr. 25,None,None,osm
1701,Fahrenheitstr. 5-7 ,Fahrenheitstr. 5,52.4137702,13.3161953,osm
1702,Fahrenheitstr. 9,Fahrenheitstr. 9,52.4130757,13.315609620524262,osm
1766,"Fasanenstraße 41, 41a - 42",Fasanenstraße 41,None,None,osm
344,Fechnerstr. 4/6,Fechnerstr. 4,None,None,osm
20,Fehlerstr. 1/Südwestkorso,Fehlerstr. 1,52.4767665,13.3262159,osm
1934,"Feldrain 47, Mahlsdorfer Grundschule",Feldrain 47,52.5221784,13.629725907130537,osm
1167,Feurigstr. 39,Feurigstr. 39,52.4813995,13.3500506,osm
1575,Feurigstr. 4-5,Feurigstr. 4,52.4819054,13.3512233,osm
1576,Feurigstr. 63,Feurigstr. 63,52.4853767,13.3580891,osm
1564,Feurigstr. 66/Herbertstr. 7,Feurigstr. 66,52.4857893,13.3593783,osm
602,Fidicinstr. 13-14/Schwiebusser Str. 10-11,Fidicinstr. 13,52.4873513,13.3860813,osm
601,Fidicinstr. 15,Fidicinstr. 15,52.4866489,13.391685,osm
600,Fidicinstr. 39,Fidicinstr. 39,52.4872041,13.3887885,osm
598,Fidicinstr. 40,Fidicinstr. 40,52.4873295,13.3881082,osm
599,Fidicinstr. 43,Fidicinstr. 43,52.4873301,13.3874993,osm
1917,Kommandantenstr. 28,Kommandantenstr. 28,None,None,osm
1916,Finckensteinallee 52,Finckensteinallee 52,52.43259685,13.300947446699602,osm
1560,Finckensteinallee 62,Finckensteinallee 62,52.4326263,13.2995455,osm
1583,"Florastr. 13, Wirtschaftsschule Steglitz","Florastr. 13 , Wirtschaftsschule Steglitz",52.46184365,13.328925640155909,osm
1070,Florastr. 17,Florastr. 17,52.4615293,13.3265286,osm
1465,Flotowstr. 14,Flotowstr. 14,52.4485594,13.316854590911053,osm
538,Forckenbeckstr. 17,Forckenbeckstr. 17,52.4807857,13.3010007,osm
316,Forckenbeckstr. 2,Forckenbeckstr. 2,52.4794901,13.3091151,osm
358,Forckenbeckstr. 4,Forckenbeckstr. 4,52.4796592,13.3076107,osm
1077,Forststr. 10/Gritzner 31,Forststr. 10,52.4636092,13.3162168,osm
519,Forststr. 13/14,Forststr. 13,52.4640971,13.315303199240006,osm
1760,Forststr. 20 / Ecke Björnsonstr. 25,Forststr. 20,None,None,osm
1759,Forststr. 23 / Ecke Buggestr. 21,Forststr. 23,None,None,osm
516,Forststr. 30,Forststr. 30,52.4655138,13.3099854,osm
517,Forststr. 32/32 a,Forststr. 32,52.4650904,13.3110443,osm
1074,Forststr. 43/ Gritzner 38,Forststr. 43,52.4635199,13.3151624,osm
724,Forststr. 51,Forststr. 51,52.4628244,13.317591,osm
725,Forststr. 52,Forststr. 52,52.462744,13.3178206,osm
726,Forststr. 6/7,Forststr. 6,52.4631453,13.3175624,osm
518,Forststr. 8,Forststr. 8,52.4634562,13.3166651,osm
877,Franz-Jacob-Str. 14,Franz-Jacob-Str. 14,52.5289123,13.4683883,osm
1880,"Franz-Jacob-Str. 8, Johann-Gottfried-Herder-Gymnasium","Franz-Jacob-Str. 8 , Johann-Gottfried-Herder-Gymnasium",52.5265211,13.466975279347023,osm
1884,"Franz-Mett-Str. 18, Sporthalle ","Franz-Mett-Str. 18 , Sporthalle",52.50418705,13.51734555,osm
1536,Franzstr. 21,Franzstr. 21,52.434897500000005,13.33297962963002,osm
1203,Fregestr. 36,Fregestr. 36,52.4650811,13.3330994,osm
821,Fregestr. 38/Peschke 13-14,Fregestr. 38,52.4648221,13.3327816,osm
1205,Fregestr. 38B,Fregestr. 38B,52.4640225,13.3317185,osm
822,Fregestr. 39,Fregestr. 39,52.4643645,13.3324127,osm
1439,Fregestr. 42 a,Fregestr. 42 a,52.4643645,13.3324127,osm
269,Fregestr. 70,Fregestr. 70,52.47043135,13.33762907663598,osm
622,Freisingerstr. 18,Freisingerstr. 18,52.4914107,13.3462466,osm
621,Freisingerstr. 7,Freisingerstr. 7,52.4911055,13.3477534,osm
1606,Friedelstr. 46D,Friedelstr. 46D,52.4871835,13.4279505,osm
671,Friedenfelser Str. 13,Friedenfelser Str. 13,52.4137157,13.3610317,osm
1833,Friedenstr. 47-52,Friedenstr. 47,52.5205209,13.4377381,osm
1548,Friedrich-Wilhelm-Platz 6,Friedrich-Wilhelm-Platz 6,None,None,osm
1245,Friedrich-Wilhelm-Platz 7,Friedrich-Wilhelm-Platz 7,None,None,osm
387,Friedrich-Wilhelm-Platz 7/Wiesbadener Str.1,Friedrich-Wilhelm-Platz 7,52.47178735,13.327548794928257,osm
1869,"Friedrichshaller Str. 13, Judith-Kerr-Grundschule",Friedrichshaller Str. 13,52.476179900000005,13.293202623115569,osm
1929,Friedrichshaller Str. 20,Friedrichshaller Str. 20,52.4758256,13.2907565,osm
1414,Friedrichshaller Str. 43,Friedrichshaller Str. 43,52.4742836,13.2991148,osm
70,Friedrichshaller Str. 6-8/Cunostr. 7-8,Friedrichshaller Str. 6,52.4761705,13.2925337,osm
68,Friedrichshaller Str. 7,Friedrichshaller Str. 7,52.4756807,13.2965681,osm
69,Friedrichshaller Str. 7 a,Friedrichshaller Str. 7 a,52.4752997,13.2952892,osm
687,Kniephofstr. 14/Friedrichsruher Str. 46 ,Kniephofstr. 14,52.4600056,13.3359317,osm
746,Friedrichsruher Str. 11,Friedrichsruher Str. 11,52.459302,13.3385892,osm
1557,Friedrichsruher Str. 18,Friedrichsruher Str. 18,52.459483,13.3419404,osm
747,Friedrichsruher Str. 26 a,Friedrichsruher Str. 26 a,52.4594868,13.3393763,osm
680,Friedrichsruher Str. 30,Friedrichsruher Str. 30,52.4599479,13.3457723,osm
748,Friedrichsruher Str. 31,Friedrichsruher Str. 31,52.4599588,13.3459394,osm
745,Friedrichsruher Str. 38,Friedrichsruher Str. 38,52.4596957,13.3409247,osm
749,Friedrichsruher Str. 44,Friedrichsruher Str. 44,52.459584250000006,13.33833353356998,osm
681,Friedrichsruher Str. 48,Friedrichsruher Str. 48,52.4595887,13.3365952,osm
947,Friedrichsruher Str. 57/Jeverstr. 3-4,Friedrichsruher Str. 57,52.4593727,13.3331152,osm
319,Friedrichstr. 207/Kochstr.,Friedrichstr. 207,52.50717285,13.390073743452117,osm
1744,Fritz-Elsas-Str. 15,Fritz-Elsas-Str. 15,52.4820678,13.3412608,osm
1042,Fröaufstr. 1/2 Hausgrenze zur 3,Fröaufstr. 1,52.4672133,13.3277191,osm
395,Fröaufstr. 5/Blankenbergstr. 1,Fröaufstr. 5,52.4672241,13.326083,osm
1044,Fröaufstr. 7 / Ecke Büsing 8,Fröaufstr. 7,52.466931,13.3270728,osm
1043,Fröaufstr. 8,Fröaufstr. 8,52.4669293,13.3273691,osm
968,Gallwitzallee 1-7,Gallwitzallee 1,52.4242679,13.3479007,osm
1231,Gallwitzallee 110,Gallwitzallee 110,52.42601255,13.34722758327283,osm
1433,Gallwitzallee 39,Gallwitzallee 39,52.4327016,13.3466347,osm
1131,Gardes-du-Corps-Straße 16/17,Gardes-du-Corps-Straße 16,52.5175482,13.2891423,osm
958,Gardeschützenweg 66/Moltkestr. 51,Gardeschützenweg 66,52.4470239,13.3070156,osm
1340,Gärtnerstr. 13,Gärtnerstr. 13,52.434473,13.330715302475348,osm
345,Gasteiner Str. 11,Gasteiner Str. 11,52.4877416,13.3215158,osm
346,"Gasteiner Str. 19, Feuerwehr","Gasteiner Str. 19 , Feuerwehr",52.4874763,13.3206793,osm
1458,Geisenheimer Str. 1-13 / (ungerade Nrn.),Geisenheimer Str. 1,52.4685018,13.3179485,osm
800,Geisenheimer Str. 11 a,Geisenheimer Str. 11 a,52.4708841,13.3153457,osm
801,Geisenheimer Str. 11/12 a,Geisenheimer Str. 11,52.4679151,13.3184204,osm
802,Geisenheimer Str. 12 a,Geisenheimer Str. 12 a,52.4708841,13.3153457,osm
