web_id,db_strasse_original,db_strasse,original_used,cleaned,flag_has_comma,flag_has_slash,flag_has_range,flag_multiple_numbers,flag_multiple_streets,flag_kept_text_after_number,plz,ort,beschreibung
1071,,Schloßstr. 14/ Ecke Schildhorn,Schloßstr. 14/ Ecke Schildhorn,Schloßstr. 14,0,1,0,0,1,0,12163,Berlin,"2013-06: Boulevard und Schloß, Gebäude saniert, etliche Sperlinge in Front zur Schildhornstr. In Spalte/kl. Vorsprung 1 und 2 Etage"
1310,,Schloßstr. 49/ Grenzburgstr.,Schloßstr. 49/ Grenzburgstr.,Schloßstr. 49,0,1,0,0,1,0,12165,Berlin,2014: in Front zur Schloßstr und Grenzburgstr am Giebel und Dachrinne Sperlinge
1424,,Schloßstr. 49/50,Schloßstr. 49/50,Schloßstr. 49,0,1,1,0,1,0,12165,Berlin,"2014: hofseitig, einsehbar vom Durchgang Wulffstr. 7(ist von Schloßstrassenseite verschlossen), halbrunder Mauervorsprung mit Balkon darüber, linke Seite am Mauervorsprung Begrenzung zum Balkon 1x Mauersegler. Viele Sperlinge am Haus, ebenfalls am Mauervorsprung, Dachrinne und in der Fassadenbegrünung, hier auch Grünfinken,siehe auch Skizze Wulff-Schloßstr.
"
1425,,Schloßstr. 51/52,Schloßstr. 51/52,Schloßstr. 51,0,1,1,0,1,0,12165,Berlin,"2014: zahlreiche Sperlinge hofseitig, Verblendung/Dachrinne, besonders an Nr.52 an einer Einrückung Gebäude, hier auch an Ecke unter Dachrinne 1x Mauersegler, ehe auch Skizze Wulff-Schloßstr., einsehbar vom Durchgang an Wulffstr. 7
"
823,,Schloßstr. 6/Markelstr.,Schloßstr. 6/Markelstr.,Schloßstr. 6,0,1,0,0,1,0,12163,Berlin,2011-06 Sperlinge unter Dachziegeln auf Dach
1162,,Schloßstr. 70/ Sammlung Scharf-Gerstenberg,Schloßstr. 70/ Sammlung Scharf-Gerstenberg,Schloßstr. 70,0,1,0,0,1,0,14059,Berlin,2013 mehrere Sperlinge im Stuck am Hause
1061,,"Schloßstr. 88, Rückfront und Gartenhaus","Schloßstr. 88, Rückfront und Gartenhaus",Schloßstr. 88,1,0,0,0,0,0,12163,Berlin,"2013-07: einsehbar von Hofseite bzw.Treppenhaus der Düppelstr. 40, siehe dort, man kann viele Mauersegleranflüge und Sperlingsverkehr sehen, genauere Positionierung wg. schlechterer Einsehbarkeit nicht möglich Mauersegler angeflogen und verschwunden geblieben"
1059,,"Schloßstr. 90, Gartenhaus","Schloßstr. 90, Gartenhaus",Schloßstr. 90,1,0,0,0,0,0,12163,Berlin,"2013: einsehbar von Hofseite bzw.Treppenhaus der Düppelstr. 40, siehe dort, Ziegelbrandmauer mit Löchern, dort 2x Mauersegler, einmal rechte Seite in Höhe des Giebelabschlusses in Loch und 1x linke Seite oben Richtung Dachabschluss, außerdem viele Sperlinge in der Mauer"
1568,,Schlüterstr. 49 oder 50,Schlüterstr. 49 oder 50,Schlüterstr. 49,0,0,0,1,0,0,10629,Berlin,"2016-06: Einbausteine hofseitig 4x Mauersegler, 1x Sperlinge, sichtbar vom Hof Hotel Mondial, Kurfürstendamm 46, von dort leider die Hausnummer in der Schlüterstr. nicht genau feststellbar."
177,,"Schlüterstr. 62/Kantstr. 137, Seniorenheim","Schlüterstr. 62/Kantstr. 137, Seniorenheim",Schlüterstr. 62,1,1,0,0,1,0,10625,Berlin,"Seniorenheim KATHARINENHOF CITY WEST

2025-07: Haussperlinge: 4. Etage unter Metallverblendung, Löcher und Kotspuren/Nistmaterial, mindestens vier Niststätten, Haussperlinge vor Ort

2006-07: 3x Sperlinge alle unter Metallverblendungen (2x unter Balkonbrüstung 3. Etage, 1x 4. Etage, alle in Front zur Schlüterstr.
(in 4. Etage auch viele Anfüge von Mauerseglern, aber kein Reingehen gesehen)"
1163,,Schlüterstr. 69/Ecke Pestalozzi,Schlüterstr. 69/Ecke Pestalozzi,Schlüterstr. 69,0,1,0,0,1,0,10625,Berlin,2013-07 Mauersegler direkt unter Dachrinne an Ecke zur Pestalozzistr. 1x
261,,Schmargendorfer Str. 23/23 a,Schmargendorfer Str. 23/23 a,Schmargendorfer Str. 23,0,1,1,0,1,0,12159,Berlin,"2007: Toreinfahrt, Weg, an Wegbiegung befindliche Gebäudeecke, dort links und rechts neben Fenster 2x Sperlinge"
1165,,Schmiljanstr. 21/ Ecke Handjerystr.,Schmiljanstr. 21/ Ecke Handjerystr.,Schmiljanstr. 21,0,1,0,0,1,0,12161,Berlin,"2013 alles in Front Handjerystr: 1x Mauersegler  unter Dachrinne an der Ecke des Zusammenlaufs der beiden Giebel in Front Schmiljan und in Front Handjery, 3x Sperlinge an der 3. Etage unter Dachrinne über Fenstern des Vorbaus, gleiche Höhe wie Segle, 1x Sperlinge unter Dachrinne rechte Hausseite in Front Handjery, dort viele Anflüge"
1498,,Schmiljanstr. 27-28,Schmiljanstr. 27-28,Schmiljanstr. 27,0,0,1,1,0,0,12161,Berlin,"2013: Sperlingseinflug rechte Hausseite in Front zur Straße, dort an Ecke Haus/Seitengiebel. Viele Sperlinge auf dem Dach zu sehen und am Haus."
527,,Schöneberger Str. 10/Holsteinische Str./Peschkestr.,Schöneberger Str. 10/Holsteinische Str./Peschkestr.,Schöneberger Str. 10,0,1,0,0,1,0,12163,Berlin,"2010-06: Sehr viele Anflüge in das Hofkarree, leider konnte ich von der Str. Schöneberger 10 nur einen sehr kleinen Teil einsehen und keinen Einflug an den Stellen sehen, die ich überprüfen konnte.

siehe auch Peschke und Holsteinische"
1089,,Schöneberger Str. 7a / Ecke Feuerbachstr.,Schöneberger Str. 7a / Ecke Feuerbachstr.,Schöneberger Str. 7a,0,1,0,0,1,0,12163,Berlin,"2013: sehr viele Anflüge von Mauerseglern; Anflug Mehlschwalbe am Balkon oben rechts an der Eckfront (über Bar Punta), das Nest wurde anscheinend entfernt. Sperlinge am Haus
"""
1668,,Schönhauser Str. 20-20A/Sachsenwaldstr. 19,Schönhauser Str. 20-20A/Sachsenwaldstr. 19,Schönhauser Str. 20,0,1,1,1,1,0,12157,Berlin,"Eckhaus umfasst Schönhauser Str. 20-20A und Sachsenwaldstr. 19

2025-07: Das Gebäude ist eingerüstet und wird wärmegedämmt
An der benachbarten Giebelwand Sachsenwaldstr. 20-22 sind diverse 3-fach-Mauersegler-Nistkästen von Schwegler angebracht

2019-05: keine Beobachtungen von Gebäudebrütern

2018-05: Mauerseglerersatzkästen besetzt mit 3 Sperlingsnestern (Brandmauer von Nr. 20)"
685,,Schönhauser Str. 16/Lauenburger Str. 34,Schönhauser Str. 16/Lauenburger Str. 34,Schönhauser Str. 16,0,1,0,0,1,0,12169,Berlin,"Häuserkomplex: Kniephofstr. 14, 12157; Schönhauser Str. 16, 12169; Lauenburger Str. 34, 12169; und Friedrichsruher Str. 46, 12169

2025-06: Kontakt zu einer Anwohnerin, die glaubhaft berichtet, dass der gesamte Häuserkomplex (Kniephofstr. 14, 12157; Schönhauser Str. 16, 12169; Lauenburger Str. 34, 12169; und Friedrichsruher Str. 46, 12169) vor ca. 10 Jahren saniert wurde.
Es wurden Ersatzniststätten (31. Einbaukästen an der Straßenfassade) angebracht. In diesen nisten zuerst Haussperlinge und danach die Mauersegler jedes Jahr (Anwohnerin hat zum Innenhof aufgeschlossen und begleitet).

2025-05: Kontrolle Kniephofstr. 14, 15, 16 und 17: komplett saniert, wärmegedämmt, Gauben und Rinnen neu. Man kommt nicht ohne Schlüssel in den Hof. Haussperlinge sitzen in den Büschen und auf dem Schneefang am Dach an der Rinne, verschwinden dahinter, wahrscheinlich wird unter den Ziegeln gebrütet. Von der Straße nicht direkt zu sehen.

2024-08: am 05.08.2024 wurden 31 Einbaukästen an der Straßenfassade gezählt

2010-06: Es handelt sich um den kompletten Häuserblock der Straßen: Kniephofstr. 14, Schönhauser Str. 16, Lauenburger Str. 34 und Friedrichsruher Str. 46.
Gesamter Gebäudeblock, Außen- und Hofseite; Hinweis über große Zahl an Mauerseglern im Hofbereich (nicht ohne Schlüssel zugänglich!) von Bewohnerin (hat im Mai 2010 Kontakt mit uns aufgenommen). Zahlreiche Anflüge + 4 Einflüge hofseitig an östlicher und nordöstlicher Gebäudeseite unter den Dachrinnen. Skizze vorhanden."
1448,,"Schönower Str. 3, Gartenhaus","Schönower Str. 3, Gartenhaus",Schönower Str. 3,1,0,0,0,0,0,14165,Berlin,"2005, 2012 Gartenhaus an der Giebelspitze 1x Mauersegler"
971,,"Schönower Str. 8, Droste-Hülshoff-Gymnasium","Schönower Str. 8, Droste-Hülshoff-Gymnasium",Schönower Str. 8,1,0,0,0,0,0,14165,Berlin,"Schulsanierung Droste-Hülshoff-Gymnasium

2020-07: Mauersegler über der Schule kreisend; Anflüge nur am Nachbarhaus Schönower Str. 9 mit vielen Ersatzkästen

2019-05/06: am Gebäude an zahlreichen Stellen Vogelkot und alte Nester (Fotos)
Einflüge Sperlinge, Mauersegler kreisend über dem Gebäude, Taube, möglicherweise Schwalbennest

Altdaten, in 2012: Straßenfront unter dem Dach am linken Gebäudeteil (Fachwerk), mind. 3 Nistplätze Mauersegler, Einflüge: 1.(1), 2.(2), 3.(1)"
1881,,"Schulze-Boysen-Str. 12, Mildred-Harnack-Schule","Schulze-Boysen-Str. 12, Mildred-Harnack-Schule",Schulze-Boysen-Str. 12,1,0,0,0,0,0,10365,Berlin,"Mildred-Harnack-Sekundarschule, Mildred-Harnack-Schule

2018-05: Hauptgebäude und Sporthalle Ersatzmaßnahmen (belegt), Sperlinge nisten an unsaniertem Eingangsgebäude"
946,,Schützenstr. 54/Albrechtstr. 12,Schützenstr. 54/Albrechtstr. 12,Schützenstr. 54,0,1,0,0,1,0,12165,Berlin,"2012 siehe Albrechtstr. 12/Schützenstr. 54
2012 direkt über Haustür über Fenster 2. Etage hinter Stuck Mauersegler, linke Hausgrenze zur 13 linke Fensterfront Stuck 2. Etage Mauersegler, dito 1. Etage Sperlinge, Sperlinge zahlreich in Stuck über Fenstern, Fledermausausflug! Positon konnt ich nicht genau sehen."
614,,Schwäbische Str. 13/Grunewaldstr. 21,Schwäbische Str. 13/Grunewaldstr. 21,Schwäbische Str. 13,0,1,0,0,1,0,10781,Berlin,"Online-Formular-Meldung am 07.06.2022:
Die Sperlinge nisten in Löchern in der Brandmauer des Hauses Grunewaldstraße 21 mit offenem Hof zur Schwäbischen Straße 12. Außerdem sind im Hof regelmäßig Mauersegler, Fledermäuse, Ringeltauben, Eichelhäher und ein Turmfalke (er fängt die Spatzen) zu beobachten, häufig auch eine Amsel und Elstern.
Diese Brandmauer soll in Kürze isoliert werden. Wir sind sehr besorgt, dass die Nistplätze durch die neue Verkleidung wegfallen. 

2022-06: Kontrolle an der Brandmauer zur Grunewaldstr. 21: ich kann Einflüge von Sperlingen in die Brandmauer bestätigen. (Fotos)

2022-06: Kontrolle Brandmauer zur Grunewaldstr. 21: An der betreffenden Mauer wurden im Zeitraum von 8.00-8.15 Uhr ca. 40 An- und Abflüge auf 9 Brutstätten beobachtet; es gibt sehr viel Aktivität in dem Hof, der die Wand mit den Brutstätten umgibt, und man hört Gezwitscher von dutzenden Sperlingen. Die angehängten Bilder zeigen einen Brutplatzanflug (Serie von 4 Bildern, anfliegender Sperling ist jeweils rot umrandet); auf einem weiteren Bild sind alle beobachteten Brutplätze durch grüne Umrandungen gekennzeichnet. 

2022-06: Kontrolle direkt am Haus: Ich konnte nirgends eine Nistmöglichkeit finden. Im oberen Bereich des Hauses scheinen Platten verbaut zu sein, alles ganz glatt, die Fallrohre sind mit ungewöhnlich großem Abstand zur Fassade installiert, auch da haben Sperlinge keine Chance Nester zu bauen (Fotos vorhanden)

2010-06: Vom Haus Schwäb. Str. 13 einsehbare Brandmauer, teilweise verputzt, auf der rechten Seite mit vielen Löchern, dort 7x Sperlinge gesehen - siehe Foto. Die Brandmauer müsste zum Hinterhaus der Grunewaldstr. 21 gehören. Links in Linie vom Hauseingang Schwäb. Str. 13 - siehe Skizze - unter Metallverblendung an der Ecke 1x Sperlinge. Sehr viele Mauersegleranflüge in der Gegend.
"
473,,"Schwäbische Str. 5-8, Schule","Schwäbische Str. 5-8, Schule",Schwäbische Str. 5,1,0,1,1,0,0,10781,Berlin,"Anflüge, Sperlingsverkehr"
474,,Schwäbische Str. 6 a/7,Schwäbische Str. 6 a/7,Schwäbische Str. 6,0,1,0,0,1,0,10781,Berlin,"3x Sperlinge in Fallrohrnische in Höhe 1., 2. und 3. Etage"
1656,,"Schwalbacher Str. 3-4, Rheingau-Gymnasium","Schwalbacher Str. 3-4, Rheingau-Gymnasium",Schwalbacher Str. 3,1,0,1,1,0,0,12161,Berlin,"2018-04: 1. Regenrinne im oberen Stockwerk der Sporthalle (Seitenflügel Homuthstr.): Ein- und relativ schneller Ausflug Sperling
"
603,,Schwiebusser Str. 10-11/Fidicinstr. 13-14,Schwiebusser Str. 10-11/Fidicinstr. 13-14,Schwiebusser Str. 10,0,1,1,1,1,0,10965,Berlin,"die sog. Fidicin-Höfe

2010-06: hier findet man eine kleine Brandmauer und Fassadenbegrünung, viele Sperlinge an Brandmauer, am Dachbereich"
1242,,Sedanstr. 42/43,Sedanstr. 42/43,Sedanstr. 42,0,1,1,0,1,0,12167,Berlin,"2014 linke Seite, Hausgrenze zur 42 am Dach und Fallrohr Sperlinge"
1928,,"Seesener Str. 27/26, 28/27","Seesener Str. 27/26, 28/27",Seesener Str. 27,1,1,1,0,1,0,10711,Berlin,"2025-05:
- Seesener Str. 28/27
Neben der Regenrinne zum Haus 27 mehrere Nester Haussperling. Vor Ort kopulierendes Hausspatzenpaar, zwei weitere balzende Männchen und weitere Spatzen vor Ort anwesend.

- Seesener Str. 28
Einzelfenster 4. Stock Einzelfenster neben Balkon mit Markise. Unter dem Fensterblech Einflug Haussperling (Loch im Mauerwerk).

-Seesener Str. 27/26
Nummer 26 links unter Balkon 4. Stock an der Hausseite zu Nr. 27 Loch im Mauerwerk. Zwei einfliegende (fütternde) Kohlmeisen.


Zwischen Wohnhaus Seesener Str. 26 und 27:

2025-04: Kontrolle: abgesucht auf Hinweise Kot/Nistmaterial, nichts zu finden

2020-04: Zwischen den Häusern an der Dachrinne brütende Haussperlinge"
1230,,Sembritzkistr. 29a/29b,Sembritzkistr. 29a/29b,Sembritzkistr. 29a,0,1,0,0,1,0,12169,Berlin,"2015 Spechtloch ist verschlossen. UNB informiert.

2012 Stare im Spechtloch in Fassade zur Sembritzkistraße hin, knapp unter der Dachkante (ggf. auch von Sperlingen genutzt)"
218,,Sentastr. 4/Cosimaplatz,Sentastr. 4/Cosimaplatz,Sentastr. 4,0,1,0,0,1,0,12159,Berlin,"2006: 1x Mauersegler unter der Dachrinne am Frontende zur Sentastr., etwa in der Mitte, 2x Sperlinge (1x ca. 20 cm links neben Mauerseglern, 1x Dachrinne Front zum Cosimaplatz)
? In letzter Meldung Cosimaplatz 3 (grenzt an Sentastr. 4 an) Sperlinge."
1897,,"Sewanstr. 184, Bernhard-Grzimek-Grundschule","Sewanstr. 184, Bernhard-Grzimek-Grundschule",Sewanstr. 184,1,0,0,0,0,0,10319,Berlin,"Bernhard-Grzimek-Grundschule, Bernhard-Grzimek-Schule (Nachkriegsbau)

ohne Datum/letzter Stand: Alles komplett saniert. Keine Gebäudebrüter festgestellt. Keine Nistmöglichkeiten integriert.

2018-04: Kein Gutachter

2017: nach begonnener Sanierung an AG-Helfer gemeldet, hier gab es tote Spatzen; Ersatz für Spatzen und Mauersegler (Sporthalle) hängt, wird nicht angenommen. Ein Spatzenpaar hat Nische an dem sanierten Gebäude bezogen.

2015: Meldung über Zerstörung von aktivem Nest"
1685,,"Seydlitzstr. 30-34, Paul-Schneider-Grundschule","Seydlitzstr. 30-34, Paul-Schneider-Grundschule",Seydlitzstr. 30,1,0,1,1,0,0,12249,Berlin,"Schulsanierung Paul-Schneider-Grundschule

06-18: sehr viele Spatzen keinen Hinweis auf Nester aber sehr viele Jalousienkästen. Links von der Fassade geht ein Privatweg an der Schule vorbei an dem Wohnhaus Nr. 4 Einflug vom Mauerseglern beobachtet"
1322,,Seydlitzstr. 6/ und Seydlitzstr. 8,Seydlitzstr. 6/ und Seydlitzstr. 8,Seydlitzstr. 6,0,1,0,0,1,0,12247,Berlin,"Hofseitig 60(!) künstliche Nisthilfen älteren Datums alle von Sperlingen genutzt mit regen Ein- und Ausflügen. Teilweise Nistmaterial erkennbar.
Von dort aus auch die hofseitigen Nisthilfen am Gebäudes Charlottenstr. 52 zu sehen!"
1617,,Sibyllenstraße 17/19,Sibyllenstraße 17/19,Sibyllenstraße 17,0,1,1,0,1,0,12247,Berlin,"Nr. 17:
Strassenseitig an linker und rechter Gebäudeecke Sperlingseinflüge mit Nistmaterial. Kotspuren erkennbar unter Metallverblendung des Daches.
Hofseitig unter der Dachrinne linke Gebäudeseite (zur Ecke hin) deutliche Kotspuren sichtbar. Sperlinge und/oder Mauersegler.
Nr. 19:
unter Metallverblendung des Daches an mehreren Stellen Kotspuren sichtbar an rechter Gebäudeseitenfront sowie hofseitig."
1054,,"Siegertweg 4,6","Siegertweg 4,6",Siegertweg 4,1,0,0,1,0,0,12101,Berlin,"2012 Mauersegleranflüge auf Dachrinne, jeweils Sperlinge unter Dachrinne"
989,,Sigmaringer Str. 34/35,Sigmaringer Str. 34/35,Sigmaringer Str. 34,0,1,1,0,1,0,10713,Berlin,2012 an rechter Hausgrenze zur 34 Fallrohreingang oben Sperlinge
988,,Sigmaringer Str. 36/37,Sigmaringer Str. 36/37,Sigmaringer Str. 36,0,1,1,0,1,0,10713,Berlin,"2012 Vorderfront, an Hausgrenze 36/37 eher zur 37 gehörend, Mauernische mit 2 Fallrohren, oben am Ende beim Eingang Dachrinne 1x Mauersegler, des weiteren 4x Sperlinge über die Etagen in der Fallrohrnische verteilt"
35,,Sodener Str. 15-17,Sodener Str. 15-17,Sodener Str. 15,0,0,1,1,0,0,14197,Berlin,"2004 Mehlschwalben 
1=1x neben ersten Balkon von der Sodener Str. aus gesehen, in Ecke unter Mauervorsprung am Dach,
2=1-2x an Nr 15 im langen Balkon 4.Etage"
1510,,Sodener Str. 20/ Ecke Wiesbadener 58,Sodener Str. 20/ Ecke Wiesbadener 58,Sodener Str. 20,0,1,0,0,1,0,14197,Berlin,2015 in Front zur Sodener Str. 2x Sperlinge unter Dachrinne
1008,,Sophie-Charlotten-Str. 54/53,Sophie-Charlotten-Str. 54/53,Sophie-Charlotten-Str. 54,0,1,1,0,1,0,14059,Berlin,"2012 viele Sperlinge unter Dachrinne, viele Mauersegler-Anflüge und Hineinkriechen, selbes Hofkarree wie Kaiserdamm 13"
1010,,Sophie-Charlotten-Str. 59-60/Ecke Wundt,Sophie-Charlotten-Str. 59-60/Ecke Wundt,Sophie-Charlotten-Str. 59,0,1,1,1,1,0,14057,Berlin,"2012 viele Sperlinge am Haus, Dachrinne. Mauerseglerrufe und Abflug. wird wieder beobachtet"
64,,Spessartstr. 10 b,Spessartstr. 10 b,Spessartstr. 10,0,0,0,0,0,0,14197,Berlin,"2005: zusätzlich 1x Mauersegler linke Hausseite Grenze zur 11 unter Holzverkleidung an Dachrinne, am Fallrohr
2004: 3x Mauersegler, einmal in direkter Linie über Haustür unter Dachrinne (über oberstem Balkon), 1x an Ecke unter Dachrinne links von Haustür, 1x ca. 1m links von der Ecke entfernt"
189,,"Spielhagenstr. 6, gegenüber Rückfront Finanzamt","Spielhagenstr. 6, gegenüber Rückfront Finanzamt",Spielhagenstr. 6,1,0,0,0,0,0,10585,Berlin,"2025-07: unter Regenrinne Gitter, aber nicht durchgehend, Lich der Sperlinge sichtbar, aber kein An- oder Einflug beobachtet, kein Nachweis

2006-07: 1x Sperlinge unter Dachrinne ca. 3m links von Haustür, viele Mauersegler-Anflüge"
513,,Spilstr. 2-10/Lentzeallee 105-107/Breitenbachplatz,Spilstr. 2-10/Lentzeallee 105-107/Breitenbachplatz,Spilstr. 2,0,1,1,1,1,0,14195,Berlin,"begrüntes Hofkarree, kein Zugang, aber sicher Mauersegler, Anflüge und Wegbleiben der Tiere danach deutlich

siehe auch Lentzeallee 105 und Breitenbachplatz"
1615,,"Sponholzstraße 34, 12159 Berlin","Sponholzstraße 34, 12159 Berlin",Sponholzstraße 34,1,0,0,1,0,0,12159,Berlin,"Prüfung Juni 2017: 
Strassenseitig: künstliche Niststätten entlang der gesamten Häuserfront () mit 29 Nisthilfen. Bewohnt von Sperlingen sowie ggf. Mauerseglern.
Hofseitig: an Gebäuderückseite 1 künstl. Nisthilfe (Schwegler-Kasten). Anwohner nicht angetroffen zur Verifizierung der durch Anwohner gemeldeten Stellen.

Meldung von Anwohner: zahlreiche Niststätten von Mauerseglern hofseitig. Bisher noch ungeprüft! Prüfung ab MAI 2017"
703,,Steglitzer Damm 84/Denkstr. 9,Steglitzer Damm 84/Denkstr. 9,Steglitzer Damm 84,0,1,0,0,1,0,12169,Berlin,"2014: unverändert
2013: unverändert
2009: Mauersegler 1x Ecke unter Dachvorsprung
Rückseite des Durchganges, unter Flachdach, Kreisen von mind. 20 Mauerseglern"
284,,Steinmetzstr. 36 a,Steinmetzstr. 36 a,Steinmetzstr. 36,0,0,0,0,0,0,10783,Berlin,"2007: 1x Mauersegler linke Hausseite, am Dachvorbau ist Fallrohr, dort in Loch."
1178,,Sterkrader Str. 38/Ecke Bernauer Str.,Sterkrader Str. 38/Ecke Bernauer Str.,Sterkrader Str. 38,0,1,0,0,1,0,13507,Berlin,"2013 5x Mauersegler unter Dachrinne, alle von Bernauer Str aus zu sehen (Hinterfront), 2x Sperlinge, zahlreiche weitere Stellen mit Kotspuren, siehe Skizze"
1179,,Sterkrader Str. 43/Bottroper Weg 4,Sterkrader Str. 43/Bottroper Weg 4,Sterkrader Str. 43,0,1,0,0,1,0,13507,Berlin,"2013 Siehe  auch Bottroper Weg 4 / 2x Mauersegler in Frong zum Bottroper Weg, einmal ca. 1 m von Ecke Sterkrader Str. unter Dachrinne und 1x an Spalt von anderer Ecke ca 70 cm entfernt, alle unter Verblendung Dach, dazu viele Sperlinge und Anflüge"
263,,Stierstr. 7/Hähnelstr. 15 a,Stierstr. 7/Hähnelstr. 15 a,Stierstr. 7,0,1,0,0,1,0,12159,Berlin,"2008: altes Haus // zusätzliche Niststätten seit 2007 // am linken Giebel seitlich 2x Sperlinge

Am Haus runder Vorbau, an Ecke, dort in Mitte Vorbau 2x Mauersegler, und an rechter Seite des Vorbaus 1x Sperlinge, sowie einmal an gerader Front zur Hähnelstr. 15a 1x Sperlinge unter Dachrinne.

2007: Am Haus runder Vorbau, an Ecke, dort in Mitte Vorbau 1x Mauersegler, und an rechter Seite des Vorbaus 1x Sperlinge, unter Dachrinne"
264,,Stierstr. 8-9,Stierstr. 8-9,Stierstr. 8,0,0,1,1,0,0,12159,Berlin,"2007: jeweils 2x Sperlinge unter den Giebelspitzen, dazu 1x Sperlinge am linken Giebel ca. 50 cm unter Spitze – da sind sicherlich noch mehr Stellen, auch in dem ähnlich konstruierten Nebenhaus – sehr viel ""Mauerseglerverkehr"" in dieser Umgebung."
743,,Stindestr. 27-29,Stindestr. 27-29,Stindestr. 27,0,0,1,1,0,0,12167,Berlin,"18.10.2015: Dachsanierung des Gebäudes der Hausnummer 29! Nistmaterial in Schuttcontainer! UNB informiert!
2013: dito, auch Sperlinge
2011: Mauersegler: div. Einflüge unterm Spitzdach in der obersten Ecke zwischen Holz und Dachziegel, sowie unter gesamten Dachkanten des Häuserblocks"
665,,Stindestr. 33 a - d,Stindestr. 33 a - d,Stindestr. 33,0,0,0,0,0,0,12167,Berlin,"2015 unsaniert und unverändert
2010 zahlreiche Mauersegler zwischen Rinne und Dach
2009 Erstbeobachung aus alten Unterlagen 1998: Mauersegler zwischen Rinne und Dach"
666,,"Stindestr. 5, 6, 8, 9, 10","Stindestr. 5, 6, 8, 9, 10",Stindestr. 5,1,0,0,1,0,0,12167,Berlin,"2025-05: diverse Mauersegler-Ersatzniststätten unter dem Dach nach Sanierung des Hauskomplexes.

2018-05: Gerüst bis in die 4. Etage. Meldung an UNB führt zur Korrektur der Gerüstverstrebungen.


20.05.2018, 21:00: mehrere vergebliche Anflüge, links neben Gerüsttreppe, unter Regenrinne von 1-2 Mauerseglern, rechts neben Eingang Nr. 9

2009, 2010 Mauersegler an Nr. 5, mittig unterm Dachvorsprung, viele Anflüge
aus alten Unterlagen neu angesehen"
697,,Stindestr. 5/6,Stindestr. 5/6,Stindestr. 5,0,1,1,0,1,0,12167,Berlin,"2013: Haussperlinge unter Regenrinne, Straßenfront
2010-05: Sperling unter Regenrinne"
550,,Stormstr. 5 / Ecke Reichstr. 4,Stormstr. 5 / Ecke Reichstr. 4,Stormstr. 5,0,1,0,0,1,0,14050,Berlin,"s. ID=549 und ID551 Stormstr. 4, Reichstr. 4, 4a

2025-07: Haussperlinge: Stormstr. 5: direkt über Regenrinne der Hausecke unter Ziegeln, mehrmals Einflug und Fütterung Weibchen, bettelnde Jungvögel, 1 Brutpaar beobachtet
2025-06: Haussperlinge: Stormstraße 5 Hausecke zum Hofeingang, Kante Dachziegel, Nistmaterial,  Kotspuren, balzendes Männchen

2010-06: beide Häuser alt, in gutem Zustand, sehr viele Sperlinge und Mauersegleranflüge. Einflüge gesichtet entsprechend der Skizze: Gebäude Stromstr. 5 an linker Hausecke oben unter Ziegel Sperlinge, ein Stück weiter in Front Hofweg unter Dachrinne Mauersegler (1 und 2), ca 2-3 m von Ecke unter Dachrinne Mauersegler (3), an derselben Front an Metallverblendungen Dachgauben Sperlinge, und am Vorderhaus Reichstr. 4 rechts neben Eingang erste Fensterfront 2. Etage Mauersegler im Jalousiekasten."
1432,,Straße am Schoelerpark 10 / Schoelerpark,Straße am Schoelerpark 10 / Schoelerpark,Straße am Schoelerpark 10,0,1,0,0,1,0,10715,Berlin,"2015: Haustür von Nr. 10 ist 90 Grad zur Straße am Schoelerpark, hier mit Stehen vor Haustür gesehen an linker freistehender Hausecke und Dachrinne 1x Sperlinge. Viele Sperlinge halten sich hier auf"
29,,"Stresemannstr. 66, ehemals Caritasgebäude","Stresemannstr. 66, ehemals Caritasgebäude",Stresemannstr. 66,1,0,0,0,0,0,10963,Berlin,"2003 5x Mauersegler unter der Dachrinne bzw. Fallrohreingängen, Komplex geht bis Wilhelmstr. durch, alles alte Backsteingemäuer, im Bereich Aufgang E 2 direkt gesehen, neu beobachten, viele!"
1856,,Stromstr. 9/10,Stromstr. 9/10,Stromstr. 9,0,1,1,0,1,0,10555,Berlin,"Meldung über Online-Meldeformular: 19.11.2019:
Beobachtung vom Juni 2017: ""Dieses Jahr bzw. in den vergangenen Jahren habe ich feststellen können, dass die Mauersegler an mehreren Stellen in der Stromstr. 9/10 (Moabit) unterm Dach verschwinden (beide Hausnummern haben denselben Hinterhof):
Direkt links (wenn man durchs Tor geht) von der Toreinfahrt von Nr. 9 zum Hinterhof, zwei Ecken weiter Richtung Norden (zur Nr. 10 hin), direkt links (wenn man durchs Tor geht) von der Toreinfahrt von Nr. 10 zum Hinterhof. Vielleicht auch in anderen Ecken des Hinterhofs, aber nur bei diesen habe ich bis jetzt Einflüge sehen können. Zudem fliegen immer viele Mauersegler im Hinterhof selber.""

Beobachtung Nov. 2019: ""Aktuell sind Handwerker daran, die Regenrinnen am Haus zu erneuern und ich nehme an, dies war die Gelegenheit, wo sie die Löcher, wo Mauersegler eingeflogen sind, zugemacht haben. Jedenfalls ist ein Loch jetzt zugemacht, am anderen sind sie anscheinend grad dran."""
